date,lambda,value,total_time,scheduled_plan,optimal_plan,time_schedule
2023-02-26,1.0,5208,718,"[7, 4, 2, 4, 7, 6, 4, 5, 2, 4, 2, 3, 4, 7, 3, 6, 3]","[7, 4, 2, 4, 7, 6, 4, 5, 2, 4, 2]","[0, 60, 150, 270, 360, 450, 510, 585, 645, 660, 705]"
2023-02-26,3.111111111111111,6064,722,"[5, 5, 6, 4, 6, 1, 6, 4, 7, 5, 2, 0, 5, 2, 5]","[5, 6, 4, 6, 1, 6, 4, 7, 5, 2, 0, 5, 2]","[0, 45, 75, 165, 225, 345, 405, 480, 555, 630, 645, 660, 705]"
2023-02-26,5.222222222222222,6069,715,"[3, 3, 6, 5, 4, 0, 7, 5, 6, 6, 7, 5, 2, 6, 1, 2]","[3, 6, 5, 4, 0, 7, 5, 6, 7, 5, 2, 6, 2]","[0, 30, 75, 165, 255, 285, 360, 435, 495, 570, 630, 645, 705]"
2023-02-26,7.333333333333334,5659,696,"[3, 4, 7, 6, 5, 2, 4, 6, 4, 0, 2, 0, 2]","[3, 4, 7, 6, 5, 2, 4, 6, 4, 0, 2, 2]","[0, 30, 105, 180, 240, 315, 435, 525, 585, 645, 675, 690]"
2023-02-26,9.444444444444445,3727,515,"[3, 5, 6, 7, 2, 7, 6, 5, 5, 5]","[3, 5, 6, 7, 2, 7, 6, 5]","[0, 30, 75, 120, 195, 300, 375, 450]"
2023-02-26,11.555555555555555,6051,716,"[3, 5, 3, 6, 3, 1, 6, 7, 6, 6, 6, 5, 5, 2, 2, 1, 4, 5]","[3, 5, 3, 6, 3, 1, 6, 7, 6, 5, 2, 4, 5]","[0, 30, 75, 195, 255, 270, 420, 465, 555, 615, 675, 690, 705]"
2023-02-26,13.666666666666668,5606,708,"[5, 6, 5, 4, 3, 5, 3, 7, 6, 2, 4, 4, 0, 2, 0]","[5, 6, 5, 4, 3, 5, 3, 7, 6, 2, 4, 2]","[0, 45, 75, 165, 255, 285, 360, 495, 570, 645, 660, 705]"
2023-02-26,15.777777777777779,2812,344,"[5, 4, 6, 6, 7, 7, 4, 6, 6, 6]","[5, 4, 6, 7, 4, 6]","[0, 45, 120, 180, 255, 285]"
2023-02-26,17.88888888888889,4234,656,"[3, 5, 1, 7, 4, 2, 1, 0, 0, 0, 2]","[3, 5, 1, 7, 4, 2, 1, 0, 2]","[0, 30, 75, 210, 285, 390, 495, 630, 645]"
2023-02-26,20.0,2333,346,"[5, 5, 2, 2, 2, 7, 5, 5, 5, 7, 7]","[5, 2, 7, 5, 7]","[0, 45, 180, 255, 285]"
