date,lambda,value,total_time,scheduled_plan,optimal_plan,time_schedule
2024-03-15,1.0,6110,716,"[4, 1, 4, 7, 1, 2, 7, 6, 5, 2, 5, 2, 4, 7, 4, 5, 7, 6, 2]","[4, 1, 4, 7, 1, 2, 7, 6, 5, 2, 5, 2, 4]","[0, 30, 45, 60, 165, 195, 345, 450, 525, 660, 675, 690, 705]"
2024-03-15,3.111111111111111,6113,733,"[2, 4, 6, 2, 1, 6, 7, 4, 0, 0, 4, 2, 5, 1, 6, 4, 1]","[2, 4, 6, 2, 1, 6, 7, 4, 0, 4, 2, 5, 6]","[0, 90, 135, 225, 390, 420, 510, 615, 630, 645, 675, 690, 705]"
2024-03-15,5.222222222222222,6581,756,"[4, 1, 7, 1, 1, 7, 5, 5, 1, 7, 6, 0, 0, 0, 0, 4, 2, 5, 5, 7]","[4, 1, 7, 1, 7, 5, 1, 7, 6, 0, 4, 2, 5, 7]","[0, 30, 45, 135, 165, 255, 405, 435, 525, 600, 615, 645, 660, 675]"
2024-03-15,7.333333333333334,5627,717,"[6, 4, 6, 1, 7, 6, 0, 5, 0, 4, 0, 6, 2, 2, 0, 0, 4, 4, 6, 3]","[6, 4, 6, 1, 7, 6, 0, 5, 0, 4, 0, 6]","[0, 45, 60, 105, 135, 225, 270, 480, 600, 630, 645, 660]"
2024-03-15,9.444444444444445,6078,706,"[4, 6, 1, 1, 6, 6, 1, 7, 4, 5, 4, 3, 5, 4, 5, 0, 2, 7, 7]","[4, 6, 1, 6, 1, 7, 4, 5, 4, 3, 5, 4, 5]","[0, 30, 60, 90, 165, 180, 285, 495, 630, 645, 660, 675, 690]"
2024-03-15,11.555555555555555,5648,715,"[1, 4, 6, 4, 1, 6, 3, 4, 1, 4, 4, 7, 6]","[1, 4, 6, 4, 1, 6, 3, 4, 1, 4, 7, 6]","[0, 30, 45, 90, 135, 165, 255, 420, 585, 600, 630, 690]"
2024-03-15,13.666666666666668,6577,718,"[4, 4, 6, 6, 5, 3, 1, 7, 6, 4, 1, 2, 3, 2, 2, 2, 3, 2, 6]","[4, 6, 5, 3, 1, 7, 6, 4, 1, 2, 3, 2, 3, 2]","[0, 30, 60, 195, 375, 405, 510, 600, 615, 645, 660, 675, 690, 705]"
2024-03-15,15.777777777777779,4704,638,"[5, 5, 5, 5, 4, 1, 4, 0, 4, 1, 6, 4, 1]","[5, 4, 1, 4, 0, 4, 1, 6, 4, 1]","[0, 30, 45, 75, 90, 300, 510, 525, 600, 630]"
2024-03-15,17.88888888888889,4736,676,"[4, 2, 0, 0, 6, 3, 3, 4, 2, 0, 3, 2]","[4, 2, 0, 6, 3, 4, 2, 0, 3, 2]","[0, 30, 180, 360, 435, 600, 615, 630, 645, 660]"
2024-03-15,20.0,5647,679,"[4, 6, 1, 6, 4, 1, 2, 6, 0, 4, 2, 3, 1, 1, 1, 1]","[4, 6, 1, 6, 4, 1, 2, 6, 0, 4, 2, 3]","[0, 30, 60, 90, 165, 360, 375, 540, 615, 630, 645, 675]"
