時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,90,5,0,15,5,0,5
15,140,130,75,0,45,30,0,15
30,190,140,115,0,100,70,0,30
45,210,120,120,0,100,80,0,50
60,230,120,145,0,110,90,5,50
75,220,140,150,0,130,95,15,50
90,190,145,135,0,130,95,15,50
105,175,145,135,0,120,80,15,50
120,155,125,125,0,120,80,15,35
135,165,110,115,0,115,80,15,30
150,165,110,105,0,110,75,15,20
165,165,115,105,0,110,70,30,30
180,165,115,105,0,105,80,30,30
195,165,140,115,0,105,80,30,30
210,130,135,120,0,100,70,20,15
225,130,115,120,0,100,80,20,30
240,130,100,115,0,110,80,15,30
255,145,100,110,0,110,80,30,30
270,155,95,105,0,110,80,20,20
285,150,95,120,0,110,80,20,20
300,155,95,120,0,110,80,30,35
315,155,105,110,0,110,80,30,35
330,140,120,120,0,120,80,30,20
345,150,120,115,0,120,80,15,30
360,170,120,105,0,120,85,30,50
375,190,120,90,0,120,85,30,30
390,190,120,90,0,120,90,30,30
405,190,120,130,0,120,85,30,30
420,165,115,115,0,120,85,30,35
435,145,110,120,0,110,75,25,35
450,160,110,120,0,110,70,25,35
465,165,115,115,0,100,70,25,35
480,150,125,110,0,100,80,25,35
495,140,115,125,0,100,70,25,35
510,140,105,135,0,120,70,15,35
525,130,95,135,0,0,80,15,35
540,145,85,135,0,0,95,15,25
555,145,80,120,0,0,100,15,20
570,130,80,120,0,0,120,15,15
585,125,70,115,0,0,120,15,20
600,105,65,105,0,0,120,15,15
615,100,60,90,0,0,120,15,20
630,80,55,90,0,0,80,15,20
645,70,55,80,0,40,60,15,20
660,0,60,0,0,0,40,15,20
675,0,55,0,0,0,45,15,20
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,20
