時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,90,20,0,5,5,0,15
15,140,115,45,0,10,5,0,15
30,165,135,85,0,30,15,0,15
45,170,150,85,0,80,45,0,35
60,170,150,105,0,110,65,0,45
75,180,150,115,0,110,95,0,45
90,160,150,110,0,110,95,0,50
105,160,150,110,0,110,75,0,50
120,160,135,110,0,100,75,0,45
135,135,115,100,0,100,75,0,45
150,140,120,100,0,100,70,0,45
165,150,120,95,0,95,70,0,50
180,150,120,95,0,95,70,0,45
195,160,120,100,0,105,75,0,50
210,150,125,90,0,105,80,0,65
225,145,130,90,0,110,80,0,65
240,150,130,100,0,100,85,0,60
255,130,115,100,0,100,80,0,45
270,150,115,95,0,100,80,0,45
285,150,115,95,0,100,85,0,45
300,150,115,95,0,100,90,0,35
315,145,125,90,0,110,80,0,50
330,145,115,90,0,110,75,0,45
345,140,120,95,0,110,80,0,50
360,130,130,105,0,110,85,0,50
375,125,125,100,0,110,85,0,50
390,145,125,100,0,100,85,0,50
405,155,140,100,0,90,90,0,50
420,160,155,95,0,90,85,0,60
435,160,135,95,0,105,85,0,45
450,150,130,105,0,105,85,0,50
465,150,110,95,0,105,80,0,60
480,145,105,100,0,105,80,0,50
495,140,100,95,0,100,80,0,60
510,140,95,110,0,100,80,0,60
525,130,100,105,0,90,80,0,50
540,135,100,100,0,90,70,0,45
555,135,100,90,0,85,70,0,45
570,120,90,80,0,70,60,0,45
585,110,80,70,0,55,55,0,45
600,100,80,60,0,45,45,0,15
615,95,70,60,0,40,40,0,20
630,80,60,65,0,45,30,0,20
645,0,60,65,0,45,30,0,20
660,0,0,0,0,60,50,0,20
675,0,0,0,0,0,55,0,35
690,0,0,0,0,0,0,0,35
705,0,0,0,0,0,0,0,15
