時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,75,50,5,0,5,5,0,5
15,100,55,40,0,10,5,0,15
30,100,65,40,0,15,5,0,20
45,80,85,35,0,60,5,0,15
60,95,105,50,0,55,5,15,20
75,105,110,60,0,30,5,15,30
90,130,120,60,0,50,10,15,45
105,135,110,60,0,100,10,15,45
120,135,100,60,0,100,30,15,35
135,115,100,70,0,95,45,15,35
150,120,90,75,0,110,55,15,35
165,120,95,70,0,110,60,15,35
180,125,100,55,0,110,65,30,35
195,135,100,50,0,110,65,30,50
210,140,110,100,0,110,55,30,30
225,125,110,0,0,115,60,45,45
240,120,125,0,0,95,50,45,55
255,100,125,35,0,90,55,45,50
270,105,105,45,0,90,65,45,30
285,120,110,0,0,115,65,30,30
300,130,110,0,0,120,70,30,45
315,135,105,0,0,120,65,30,45
330,135,110,0,0,115,80,30,45
345,135,100,0,0,115,90,45,50
360,140,130,0,0,115,70,45,50
375,140,125,0,0,115,70,40,55
390,130,100,0,0,115,60,40,50
405,130,110,20,0,120,60,40,45
420,130,120,30,0,125,70,40,45
435,140,130,60,0,125,70,45,45
450,155,125,75,0,125,70,45,60
465,155,135,85,0,125,55,40,65
480,155,135,80,0,115,35,45,50
495,155,135,80,0,115,30,45,50
510,140,115,50,0,115,25,15,50
525,140,115,50,0,115,5,15,50
540,125,100,50,0,115,5,35,25
555,125,100,60,0,115,5,35,15
570,120,115,45,0,90,5,35,15
585,105,95,45,0,65,5,15,10
600,90,85,45,0,65,5,15,15
615,85,75,45,0,60,5,15,15
630,70,60,35,0,60,5,15,15
645,70,55,30,0,45,5,15,15
660,65,50,30,0,45,5,15,15
675,55,50,25,0,35,5,15,15
690,50,55,20,0,25,5,0,15
705,0,0,15,0,0,5,0,15
