時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,200,150,5,65,5,15,0,10
15,200,140,65,100,25,25,0,15
30,180,120,70,120,100,60,0,30
45,150,170,85,150,120,90,0,30
60,175,175,90,185,130,100,15,60
75,190,175,90,195,135,100,15,60
90,185,175,90,125,130,100,15,60
105,190,160,130,110,130,95,25,50
120,200,160,150,110,110,90,25,35
135,200,115,150,115,100,80,15,35
150,185,100,120,115,100,65,35,35
165,185,95,150,125,100,65,30,50
180,155,110,120,120,100,65,30,35
195,140,115,100,125,105,80,40,45
210,130,120,55,125,110,80,30,45
225,125,120,50,125,120,90,35,45
240,160,115,90,115,115,90,40,45
255,170,115,110,110,110,80,25,45
270,180,135,105,110,105,70,30,50
285,160,135,100,100,110,75,40,45
300,155,140,85,100,100,80,30,45
315,155,150,80,120,100,80,30,35
330,155,140,100,120,100,75,25,40
345,150,150,105,125,120,80,40,55
360,185,150,130,125,150,85,45,50
375,185,150,130,140,150,95,45,45
390,175,150,125,160,120,95,45,50
405,170,180,130,165,110,95,25,40
420,155,160,110,140,110,95,45,45
435,155,120,110,110,115,85,50,50
450,145,150,110,120,115,70,35,50
465,150,145,110,120,115,80,30,60
480,150,145,90,120,120,80,30,50
495,135,110,70,120,115,80,35,50
510,135,100,85,115,105,70,35,30
525,115,90,100,115,100,65,25,30
540,120,85,100,105,90,55,25,40
555,130,90,100,105,90,55,25,20
570,120,95,95,85,90,50,15,15
585,110,90,90,65,75,55,15,20
600,110,85,85,50,60,45,15,20
615,95,70,105,45,60,25,15,20
630,65,65,65,60,55,35,15,20
645,65,65,60,50,50,40,15,20
660,0,65,60,55,45,40,15,20
675,0,60,50,50,50,45,15,20
690,0,0,0,40,0,40,0,20
705,0,0,0,0,0,0,0,15
