時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,80,25,20,5,5,0,15
15,100,110,35,55,5,5,0,15
30,140,120,50,50,20,5,0,15
45,150,130,65,65,50,50,0,20
60,160,130,75,80,50,60,0,35
75,160,120,90,90,65,60,0,45
90,150,115,90,95,60,60,0,50
105,140,110,90,80,75,60,0,50
120,130,100,85,90,70,45,0,35
135,110,100,80,95,70,50,0,35
150,120,90,80,90,70,55,0,40
165,120,90,80,80,70,50,0,30
180,120,90,75,80,60,50,0,30
195,120,105,80,95,70,55,0,45
210,120,100,80,100,65,60,0,45
225,120,105,70,110,70,60,0,45
240,120,110,75,90,75,60,0,45
255,125,105,75,85,75,65,0,35
270,120,90,75,75,80,60,0,45
285,120,95,75,85,75,55,0,35
300,115,90,75,105,70,55,0,45
315,110,95,75,85,70,60,0,45
330,110,100,75,90,75,60,0,45
345,120,100,75,90,70,55,0,45
360,135,100,90,95,70,60,0,35
375,135,95,90,95,70,60,0,35
390,130,95,85,90,75,70,0,35
405,140,110,85,70,70,70,0,50
420,140,110,85,70,75,70,0,60
435,130,120,85,80,75,60,0,50
450,130,120,80,80,80,50,0,45
465,120,120,80,90,80,55,0,45
480,130,100,70,90,75,65,0,35
495,130,95,75,90,60,65,0,50
510,130,95,110,95,50,60,0,50
525,125,110,100,95,50,60,0,45
540,125,100,90,85,55,40,0,50
555,120,100,80,75,55,40,0,45
570,110,80,55,60,40,40,0,30
585,110,80,55,55,40,40,0,30
600,100,75,55,50,40,35,0,20
615,90,65,50,50,30,30,0,15
630,80,50,50,40,25,20,0,15
645,0,50,55,35,20,25,0,15
660,0,0,60,50,45,25,0,20
675,0,0,0,45,50,40,0,20
690,0,0,0,0,30,30,0,15
705,0,0,0,0,0,25,0,20
