時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,140,60,0,25,20,0,10
15,200,180,115,0,60,55,0,25
30,210,160,100,0,140,70,0,30
45,200,150,100,40,150,90,0,50
60,200,170,120,80,155,95,5,65
75,200,170,120,150,155,95,15,65
90,210,180,110,180,150,95,20,60
105,210,180,110,190,145,110,35,80
120,220,180,110,190,145,100,40,65
135,220,170,95,160,150,95,40,60
150,220,160,85,140,155,95,35,65
165,210,145,85,130,155,90,35,60
180,200,130,80,150,155,85,45,70
195,200,130,90,160,155,80,50,65
210,200,145,90,170,145,80,50,65
225,190,140,95,170,140,85,55,60
240,180,140,100,180,135,80,40,50
255,180,140,110,150,120,90,40,50
270,170,150,100,120,120,95,40,50
285,170,150,100,120,130,95,40,50
300,165,145,85,105,130,85,45,50
315,175,145,80,90,130,80,50,50
330,175,145,70,130,130,70,50,50
345,175,155,90,150,145,80,40,55
360,175,155,100,150,145,80,45,65
375,190,155,85,150,135,80,45,60
390,190,155,85,130,140,90,45,60
405,190,160,90,125,130,100,45,60
420,190,160,100,110,130,110,45,65
435,180,180,95,125,135,100,45,60
450,180,170,95,140,140,95,45,65
465,170,160,90,150,140,85,45,75
480,170,150,95,160,130,85,35,65
495,170,140,95,160,135,80,45,60
510,170,125,95,130,130,75,45,60
525,170,115,85,130,130,70,45,60
540,170,105,90,120,120,75,45,50
555,160,105,90,110,110,70,30,45
570,150,95,75,110,110,60,15,15
585,140,100,75,110,105,55,15,15
600,130,100,75,115,105,50,15,15
615,0,85,85,115,95,45,15,15
630,0,85,85,100,85,45,15,15
645,0,80,55,80,80,40,15,20
660,0,0,55,80,0,40,15,20
675,0,0,45,0,0,0,15,35
690,0,0,40,0,0,0,0,20
705,0,0,0,0,0,0,0,25
