時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,120,20,20,5,5,0,15
15,105,120,40,45,5,5,0,20
30,140,110,80,70,15,10,0,15
45,145,120,60,75,40,50,0,20
60,145,120,65,75,60,50,0,30
75,145,125,70,85,70,55,0,35
90,150,115,80,85,70,60,0,35
105,140,105,80,90,75,60,0,45
120,130,95,70,95,75,60,0,50
135,130,95,70,100,70,60,0,45
150,125,100,85,95,65,60,0,45
165,125,110,820,95,70,55,0,35
180,130,110,80,85,75,45,0,35
195,130,115,85,85,70,45,0,60
210,120,120,70,90,65,35,0,50
225,125,110,75,90,70,35,0,50
240,120,100,75,80,70,45,0,50
255,120,80,75,80,85,50,0,50
270,120,80,75,90,85,55,0,45
285,130,90,75,95,80,55,0,50
300,130,100,65,85,75,50,0,45
315,130,120,65,85,75,50,0,45
330,130,115,65,80,75,50,0,50
345,130,110,70,85,75,50,0,45
360,140,120,75,80,80,50,0,45
375,145,120,75,80,80,50,0,45
390,145,105,55,80,80,45,0,45
405,135,105,80,80,70,50,0,65
420,140,125,90,80,70,45,0,65
435,140,125,90,75,75,45,0,60
450,140,120,90,80,75,45,0,60
465,140,120,80,85,75,35,0,60
480,140,120,75,85,75,35,0,50
495,140,100,75,85,75,35,0,65
510,140,100,80,75,80,30,0,65
525,120,100,70,85,75,40,0,50
540,120,100,70,85,75,40,0,50
555,120,100,70,90,65,35,0,50
570,110,80,50,60,40,30,0,50
585,110,80,50,60,40,30,0,50
600,95,65,50,50,30,25,0,30
615,95,65,40,45,30,15,0,15
630,80,55,35,40,25,15,0,20
645,70,55,35,35,20,10,0,20
660,0,0,60,50,30,15,0,20
675,0,0,50,45,0,35,0,35
690,0,0,0,35,0,30,0,20
705,0,0,0,0,0,10,0,20
