時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,65,35,5,15,5,5,0,5
15,150,65,20,60,10,5,0,15
30,135,120,75,90,25,25,0,15
45,135,130,70,110,70,50,0,15
60,150,130,120,130,110,55,5,45
75,160,110,120,120,110,75,15,45
90,170,130,110,120,115,80,15,50
105,150,130,115,125,115,80,15,35
120,140,125,105,110,115,80,15,35
135,160,100,100,110,115,75,25,20
150,150,100,95,110,0,100,25,20
165,150,100,100,110,0,110,20,35
180,140,100,105,0,0,95,35,20
195,145,100,145,0,0,95,35,30
210,145,100,145,0,0,100,35,35
225,150,120,120,0,0,100,45,35
240,150,125,120,0,40,110,35,45
255,140,140,130,0,80,125,20,45
270,130,130,120,60,140,120,25,45
285,130,130,120,120,150,90,30,30
300,145,125,120,130,130,80,30,35
315,140,95,110,140,130,70,30,35
330,140,100,100,130,140,85,30,35
345,150,105,100,130,140,90,35,45
360,150,115,100,160,140,90,35,40
375,155,125,105,160,135,90,35,45
390,150,120,110,100,140,90,35,30
405,150,110,105,120,140,95,35,30
420,150,105,110,120,140,95,30,30
435,140,105,100,130,150,95,20,30
450,130,95,100,130,150,75,20,30
465,120,95,95,130,160,65,15,35
480,120,110,95,130,150,70,25,20
495,120,120,100,120,140,70,25,30
510,120,120,100,110,140,65,25,35
525,130,110,100,100,125,70,15,30
540,110,95,100,80,125,70,15,25
555,105,90,110,115,130,60,15,15
570,110,80,90,115,120,50,15,15
585,90,70,90,90,120,50,15,15
600,115,55,80,80,115,45,15,15
615,115,40,80,75,100,35,15,15
630,110,40,70,75,70,25,15,15
645,100,40,65,65,25,30,15,15
660,0,55,65,65,0,35,15,15
675,0,55,0,0,0,45,15,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,20
