時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,70,30,0,5,5,0,5
15,0,90,40,0,10,5,0,20
30,0,130,70,0,35,15,0,20
45,0,130,80,0,60,55,0,20
60,0,130,80,0,100,60,0,35
75,0,120,90,0,110,70,0,55
90,0,125,90,0,105,65,0,60
105,0,125,90,0,90,65,0,35
120,80,125,90,0,90,65,0,30
135,90,130,85,0,85,60,0,30
150,120,115,85,0,80,60,0,35
165,125,115,85,0,80,50,0,50
180,125,120,75,0,80,50,0,35
195,140,135,80,0,80,50,0,35
210,130,120,80,0,80,65,0,35
225,120,110,90,0,85,65,0,40
240,130,95,100,0,90,65,0,40
255,130,85,85,0,90,70,0,40
270,130,80,80,0,90,65,0,40
285,130,90,75,0,0,65,0,40
300,125,100,75,0,0,70,0,35
315,130,100,75,0,0,75,0,35
330,110,100,80,0,0,80,0,35
345,120,90,85,0,0,80,0,50
360,145,110,90,0,0,75,0,50
375,130,120,95,0,0,75,0,45
390,135,115,90,0,0,75,0,45
405,135,95,90,0,0,70,0,30
420,140,95,90,0,0,70,0,45
435,140,115,85,0,0,70,0,50
450,140,115,85,0,0,80,0,50
465,135,115,80,0,0,85,0,35
480,130,105,90,0,0,85,0,35
495,130,105,85,0,0,80,0,45
510,125,100,85,0,0,70,0,35
525,120,90,85,0,0,70,0,45
540,115,95,100,0,0,55,0,45
555,105,85,85,0,0,55,0,30
570,105,85,75,0,60,55,0,30
585,105,70,60,0,40,45,0,35
600,95,75,55,0,15,20,0,20
615,85,65,55,0,25,20,0,15
630,75,50,55,0,45,30,0,15
645,0,50,50,0,50,30,0,15
660,0,0,0,0,50,45,0,15
675,0,0,0,0,0,0,0,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,20
