時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,0,5,25,0,5,0,5
15,130,0,50,50,0,5,0,20
30,120,30,60,70,0,5,0,15
45,130,110,60,80,0,10,0,20
60,125,110,70,80,0,30,0,50
75,115,100,70,70,5,45,0,35
90,110,100,70,60,50,45,0,35
105,110,80,70,65,60,40,0,35
120,100,85,60,70,60,40,0,45
135,95,85,60,75,55,40,0,45
150,0,0,0,0,0,0,0,0
165,95,85,45,60,40,40,0,30
180,95,85,55,55,40,40,0,30
195,105,80,60,55,40,45,0,30
210,95,80,60,65,40,50,0,30
225,110,85,60,65,45,50,0,30
240,110,85,45,65,55,45,0,35
255,110,95,55,60,60,40,0,50
270,80,95,45,70,60,40,0,35
285,90,85,55,70,60,40,0,20
300,95,85,60,65,60,50,0,30
315,100,85,55,55,50,55,0,45
330,105,85,55,55,50,50,0,45
345,110,80,55,60,50,45,0,30
360,110,80,55,75,60,50,0,35
375,100,90,50,75,60,55,0,35
390,90,95,50,65,65,45,0,35
405,90,95,50,60,60,45,0,35
420,100,90,50,60,60,55,0,45
435,110,80,55,55,60,50,0,45
450,110,75,45,50,55,50,0,35
465,110,75,45,55,45,50,0,30
480,95,70,50,55,50,50,0,35
495,85,75,55,55,50,35,0,35
510,95,80,65,50,45,35,0,35
525,110,80,65,50,45,45,0,20
540,100,85,60,50,45,45,0,20
555,90,75,60,45,45,40,0,30
570,75,70,55,40,45,25,0,35
585,80,65,50,40,35,30,0,15
600,80,50,35,40,20,25,0,15
615,80,45,35,35,20,20,0,15
630,65,45,35,30,10,15,0,15
645,65,45,35,30,10,20,0,15
660,0,60,50,40,20,30,0,20
675,0,70,45,35,30,30,0,20
690,0,0,0,35,25,25,0,20
705,0,0,0,25,10,0,0,15
