時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,140,5,0,10,10,0,5
15,160,140,80,0,30,30,0,15
30,170,140,90,0,70,60,0,30
45,190,120,110,0,80,70,0,45
60,190,140,110,0,130,80,5,50
75,200,150,130,0,140,85,15,45
90,220,180,150,0,150,85,15,50
105,220,190,150,0,145,100,40,50
120,210,200,160,0,140,110,25,50
135,200,170,160,0,140,120,30,50
150,200,160,160,0,140,110,30,35
165,190,160,140,0,150,90,30,45
180,200,160,140,0,150,90,35,45
195,190,150,120,0,140,90,35,45
210,190,140,120,0,140,90,35,40
225,170,140,125,0,140,90,35,45
240,170,150,120,0,130,90,35,45
255,150,155,120,0,130,90,35,45
270,150,155,120,0,130,100,40,35
285,155,160,100,0,130,100,40,35
300,165,150,95,0,130,100,40,45
315,165,140,100,0,130,100,40,50
330,165,130,115,0,130,100,35,50
345,170,130,125,0,130,100,40,45
360,170,120,130,0,130,100,40,50
375,170,115,130,0,130,95,40,50
390,180,130,120,0,120,80,40,35
405,180,140,125,0,115,80,30,35
420,180,140,120,0,120,90,30,45
435,170,130,120,0,120,80,30,40
450,160,110,125,0,115,90,30,40
465,150,110,125,0,115,90,30,45
480,145,130,125,0,115,90,30,45
495,150,140,130,0,115,80,30,50
510,155,140,120,0,115,85,30,35
525,160,130,120,0,115,70,30,50
540,150,115,120,0,90,70,30,35
555,140,110,115,0,90,75,15,20
570,120,90,110,0,90,80,15,20
585,110,85,110,0,85,75,15,15
600,105,75,95,0,95,65,15,15
615,100,70,90,0,85,55,15,15
630,100,70,65,0,70,50,15,15
645,0,80,50,0,65,40,15,15
660,0,65,60,0,50,45,15,15
675,0,0,55,0,0,45,15,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,15
