時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,25,15,10,5,5,5,0,5
15,70,40,5,10,5,5,0,15
30,120,100,20,30,5,5,0,15
45,160,120,35,60,10,5,0,15
60,160,120,75,70,60,30,5,20
75,160,100,95,95,80,55,15,50
90,180,135,80,95,80,70,15,45
105,200,140,100,95,80,70,15,60
120,220,145,100,115,80,60,15,50
135,230,110,80,115,75,55,15,45
150,200,100,75,95,70,50,15,45
165,180,80,75,85,70,50,15,30
180,160,75,75,70,70,50,15,25
195,140,75,70,60,70,50,15,20
210,100,75,70,75,70,40,35,15
225,90,80,80,75,70,50,20,20
240,110,75,80,110,70,50,15,35
255,140,80,75,100,70,50,25,35
270,145,85,65,100,70,50,30,50
285,145,80,60,105,70,50,25,50
300,145,80,60,105,70,50,25,20
315,145,85,70,110,80,0,30,45
330,145,90,75,100,90,0,15,30
345,145,100,75,100,100,0,35,30
360,145,110,70,100,100,0,20,50
375,145,120,70,70,95,0,20,75
390,135,100,75,85,105,0,25,65
405,130,100,75,95,105,0,40,45
420,120,90,75,90,90,0,30,30
435,120,90,75,80,85,5,30,35
450,105,75,70,80,85,70,25,35
465,100,75,70,50,85,70,25,35
480,90,60,60,45,70,65,25,20
495,0,60,50,40,60,50,25,20
510,0,65,50,40,45,30,15,20
525,0,65,0,40,0,25,0,20
540,0,0,0,0,0,0,0,20
555,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
630,20,5,5,5,5,5,5,0
645,25,5,5,5,0,5,5,0
660,55,25,10,5,0,5,15,0
675,45,15,10,10,0,5,15,0
690,15,5,10,10,0,5,15,0
705,25,15,10,10,5,10,15,0
