時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,120,5,0,30,5,0,15
15,120,120,50,0,35,5,0,20
30,150,140,75,20,40,20,0,20
45,160,130,80,70,40,15,0,35
60,165,130,65,100,40,40,0,35
75,155,115,45,100,55,45,0,50
90,155,110,50,100,70,45,0,50
105,155,100,60,105,75,50,0,45
120,145,110,65,105,80,45,0,45
135,140,110,75,105,75,40,0,55
150,145,115,75,105,75,30,0,60
165,140,115,70,105,70,50,0,65
180,120,115,65,105,70,50,0,50
195,120,110,60,120,75,60,0,45
210,120,100,60,100,80,55,0,65
225,120,100,55,95,90,55,0,60
240,130,100,55,100,95,60,0,65
255,135,105,60,90,100,60,0,45
270,140,110,60,90,100,55,0,60
285,150,105,60,90,95,50,0,50
300,140,115,60,90,100,55,0,65
315,135,115,50,85,95,60,0,50
330,135,115,45,85,90,60,0,55
345,135,115,50,85,90,60,0,45
360,0,0,0,0,0,0,0,0
375,135,100,50,115,90,60,0,45
390,145,95,45,115,95,70,0,65
405,145,120,45,115,95,70,0,65
420,145,120,60,100,95,70,0,65
435,145,120,55,100,95,85,0,65
450,145,110,55,100,100,80,0,80
465,145,120,50,95,105,75,0,65
480,145,120,50,95,95,65,0,65
495,145,120,85,105,85,55,0,65
510,145,120,90,90,75,55,0,65
525,145,120,75,90,75,60,0,65
540,140,120,75,95,75,50,0,65
555,130,120,50,90,75,45,0,45
570,120,110,40,80,70,40,0,30
585,120,100,35,65,70,40,0,30
600,120,85,30,55,65,40,0,15
615,110,70,20,55,45,35,0,15
630,100,65,20,50,40,25,0,20
645,0,70,25,55,40,20,0,20
660,0,0,40,65,0,30,0,35
675,0,0,45,0,0,5,0,45
690,0,0,35,0,0,5,0,35
705,0,0,25,0,0,5,0,25
