時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,180,5,45,10,10,0,5
15,170,180,60,60,10,10,0,30
30,155,165,70,75,55,45,0,35
45,175,155,80,80,80,55,0,65
60,175,160,95,105,85,70,0,55
75,185,150,100,105,85,70,0,80
90,185,150,120,120,90,70,0,95
105,195,160,120,130,100,75,0,90
120,190,165,120,135,105,75,0,90
135,185,160,125,130,110,70,0,90
150,185,145,120,115,110,75,0,95
165,175,135,120,120,110,75,0,80
180,175,155,110,120,110,75,0,65
195,170,145,105,125,110,75,0,80
210,180,145,90,125,105,75,0,80
225,180,145,95,125,110,80,0,75
240,180,145,105,120,110,85,0,75
255,180,130,105,120,105,85,0,65
270,165,130,105,110,100,80,0,65
285,150,130,105,110,100,80,0,95
300,150,130,90,105,100,80,0,95
315,170,135,85,105,100,80,0,95
330,170,125,90,105,110,80,0,95
345,170,140,95,105,110,75,0,80
360,155,150,95,110,110,80,0,90
375,180,140,105,110,110,85,0,80
390,180,140,100,105,110,80,0,80
405,190,140,95,100,105,80,0,75
420,190,135,115,105,105,85,0,80
435,190,145,115,110,105,85,0,80
450,190,140,110,110,100,85,0,80
465,190,130,110,110,100,80,0,65
480,180,130,110,105,95,80,0,60
495,170,130,110,105,95,80,0,75
510,160,135,115,105,95,80,0,75
525,160,135,115,105,95,70,0,75
540,150,130,110,95,90,65,0,80
555,140,130,110,120,80,60,0,80
570,140,120,100,80,70,60,0,70
585,130,95,85,70,65,50,0,50
600,120,95,75,60,60,50,0,45
615,115,80,65,50,50,40,0,30
630,0,75,70,50,50,30,0,15
645,0,65,65,55,50,20,0,15
660,0,0,0,65,55,50,0,0
675,0,0,0,0,60,50,0,0
690,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
