時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,180,50,0,10,10,0,5
15,190,180,60,0,35,25,0,15
30,200,180,80,0,70,55,0,45
45,200,170,85,0,85,55,0,65
60,200,160,85,0,90,70,0,60
75,200,140,85,0,120,75,0,65
90,200,140,90,0,130,80,0,65
105,185,150,80,0,130,80,0,75
120,190,140,80,0,130,80,0,60
135,185,130,80,0,120,80,0,60
150,185,130,85,0,130,70,0,60
165,180,130,85,0,130,70,0,60
180,180,130,85,0,135,75,0,45
195,180,130,50,0,135,75,0,65
210,180,130,45,0,140,80,0,65
225,170,125,55,0,140,80,0,60
240,160,135,55,0,135,70,0,80
255,150,145,55,0,130,75,0,75
270,160,155,65,0,130,80,0,60
285,165,160,65,0,140,80,0,60
300,175,160,65,0,140,80,0,60
315,195,160,65,0,140,85,0,65
330,200,120,55,0,140,85,0,65
345,190,120,60,0,140,80,0,85
360,190,120,55,0,140,80,0,80
375,190,110,60,0,140,80,0,80
390,190,130,65,0,130,80,0,80
405,180,140,80,0,125,80,0,65
420,180,140,80,0,115,90,0,60
435,180,140,80,0,115,85,0,75
450,180,140,70,0,135,80,0,80
465,180,135,70,0,125,80,0,85
480,180,135,70,0,125,85,0,60
495,180,135,70,0,120,85,0,80
510,150,135,70,0,110,85,0,60
525,140,135,80,0,100,80,0,60
540,145,110,80,0,95,70,0,60
555,140,110,80,0,85,70,0,50
570,140,95,60,0,80,55,0,50
585,130,100,40,0,70,50,0,50
600,125,90,40,0,50,40,0,35
615,115,75,30,0,45,25,0,30
630,0,75,30,0,40,25,0,15
645,0,75,30,0,60,45,0,20
660,0,0,50,0,0,50,0,45
675,0,0,40,0,0,0,0,45
690,0,0,30,0,0,0,0,35
705,0,0,0,0,0,0,0,20
