時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,150,35,40,5,5,0,15
15,160,150,50,75,5,10,0,20
30,150,160,60,80,35,15,0,30
45,140,130,60,100,80,55,0,35
60,150,140,80,95,100,65,0,50
75,150,140,80,100,100,65,0,50
90,150,130,80,110,100,75,0,50
105,140,110,70,100,90,70,0,45
120,140,110,70,100,75,70,0,45
135,150,120,70,95,80,65,0,50
150,150,110,60,90,85,65,0,50
165,150,115,65,80,85,65,0,45
180,150,115,65,90,90,60,0,45
195,150,115,65,100,95,60,0,50
210,150,130,65,110,100,65,0,65
225,150,120,65,115,100,65,0,80
240,150,110,65,110,105,65,0,75
255,160,110,65,100,100,70,0,60
270,160,120,70,90,100,75,0,50
285,160,130,65,95,90,80,0,50
300,155,140,70,100,85,80,0,60
315,155,140,70,105,90,80,0,50
330,160,140,65,105,95,80,0,50
345,160,130,65,105,100,80,0,60
360,160,120,65,90,105,80,0,60
375,160,120,60,90,105,80,0,65
390,170,130,60,95,110,75,0,50
405,170,130,60,100,120,70,0,45
420,170,120,65,110,110,75,0,60
435,0,0,0,0,0,0,0,0
450,140,130,65,100,110,85,0,60
465,135,140,60,100,100,85,0,50
480,145,145,60,100,90,80,0,60
495,150,145,60,100,85,80,0,60
510,150,145,70,105,85,70,0,50
525,150,130,70,110,80,70,0,50
540,150,130,60,95,80,60,0,45
555,140,100,90,85,85,50,0,50
570,130,95,90,80,85,50,0,50
585,130,105,70,75,75,45,0,45
600,110,95,55,70,75,45,0,30
615,105,80,45,55,75,40,0,20
630,0,70,35,55,50,40,0,20
645,0,70,35,55,25,25,0,20
660,0,0,45,0,0,45,0,35
675,0,0,40,0,0,45,0,35
690,0,0,35,0,0,25,0,30
705,0,0,25,0,0,0,0,15
