時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,105,100,5,15,5,5,0,15
15,145,130,40,50,5,5,0,20
30,160,130,50,95,25,10,0,15
45,180,120,60,90,80,45,0,15
60,165,125,75,85,75,65,0,50
75,155,115,85,85,75,70,0,50
90,145,115,85,85,75,60,0,55
105,145,115,85,85,80,60,0,45
120,135,105,85,85,85,50,0,45
135,115,100,95,95,90,45,0,40
150,120,100,95,95,110,60,0,45
165,120,100,90,95,110,60,0,45
180,120,100,90,105,105,85,0,30
195,120,100,90,110,85,90,0,50
210,110,110,80,105,80,85,0,45
225,110,120,90,100,80,75,0,35
240,120,130,90,90,90,70,0,35
255,130,130,100,90,95,70,0,40
270,150,110,100,75,100,55,0,45
285,0,0,0,0,0,0,0,0
300,160,100,100,100,105,65,0,50
315,170,90,90,110,100,75,0,45
330,160,100,90,100,95,70,0,60
345,140,95,85,100,95,70,0,60
360,140,95,80,100,95,70,0,60
375,140,95,80,100,95,70,0,60
390,140,100,85,100,90,70,0,45
405,135,115,80,115,90,70,0,45
420,135,115,80,115,90,75,0,60
435,135,140,80,115,90,75,0,45
450,120,140,65,105,95,80,0,50
465,120,140,60,95,90,80,0,35
480,125,140,75,80,90,75,0,50
495,130,140,100,80,90,50,0,35
510,130,125,100,80,85,55,0,45
525,130,130,100,100,85,55,0,60
540,130,120,90,100,80,65,0,45
555,120,100,90,100,75,60,0,40
570,120,100,90,90,55,55,0,30
585,120,80,80,70,55,50,0,35
600,110,80,60,70,50,45,0,20
615,100,80,60,60,35,45,0,15
630,0,60,50,45,30,45,0,15
645,0,60,55,50,30,15,0,20
660,0,0,0,60,50,45,0,20
675,0,0,0,0,0,45,0,20
690,0,0,0,0,0,45,0,15
705,0,0,0,0,0,0,0,15
