時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,145,140,40,0,10,5,0,10
15,185,150,70,0,40,30,0,15
30,205,150,110,0,90,60,0,20
45,215,170,130,0,120,90,0,35
60,190,170,130,0,125,100,15,50
75,190,160,130,0,135,120,15,50
90,180,160,120,0,155,110,15,75
105,180,170,130,0,170,100,30,60
120,180,190,130,0,150,110,35,60
135,170,190,140,0,140,110,40,50
150,180,180,140,0,135,100,40,50
165,190,165,120,0,130,100,35,50
180,180,150,120,0,130,100,35,50
195,180,170,120,0,135,110,40,35
210,190,175,105,0,130,110,30,35
225,195,185,105,0,135,110,35,50
240,195,185,95,0,140,110,40,45
255,195,185,75,0,140,110,35,35
270,180,185,65,0,145,110,40,45
285,160,185,110,0,155,90,40,45
300,160,185,100,0,150,90,40,45
315,175,185,90,0,150,120,40,45
330,180,185,110,0,145,120,45,45
345,190,185,110,0,130,120,50,50
360,190,185,110,0,135,120,40,65
375,190,185,105,0,135,110,40,65
390,190,160,110,0,140,110,45,65
405,190,140,110,0,150,0,45,50
420,210,120,110,0,140,0,40,50
435,210,160,100,0,150,0,40,50
450,205,170,100,0,160,0,40,70
465,205,160,105,0,160,0,40,70
480,205,160,110,0,160,0,30,65
495,200,160,115,0,200,5,35,45
510,200,160,110,0,200,130,40,45
525,190,160,105,0,200,120,40,50
540,180,165,105,0,170,100,40,45
555,160,165,105,0,130,90,30,40
570,150,170,95,0,120,80,15,20
585,130,170,90,0,100,70,15,15
600,115,150,80,0,90,70,15,15
615,105,130,65,0,75,60,15,20
630,85,100,55,0,90,60,15,15
645,0,95,55,0,0,55,15,20
660,0,70,55,0,0,0,15,15
675,0,60,0,0,0,0,15,20
690,0,60,0,0,0,0,0,20
705,0,60,0,0,0,0,0,20
