時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,150,5,80,5,5,0,5
15,200,130,60,110,30,20,0,15
30,180,130,100,110,95,65,0,20
45,170,150,100,120,125,90,0,45
60,170,180,100,140,120,85,5,65
75,195,190,100,140,120,85,15,80
90,210,220,120,140,125,85,15,65
105,210,230,120,140,140,80,30,75
120,220,240,110,140,150,85,35,50
135,230,230,110,140,150,95,25,45
150,230,230,110,135,140,95,40,40
165,230,230,70,135,130,95,25,45
180,200,140,80,130,125,95,25,45
195,170,120,80,115,120,95,35,45
210,150,110,60,105,125,90,35,35
225,140,130,60,105,130,90,35,45
240,150,130,70,100,110,90,45,50
255,165,130,70,100,110,80,50,50
270,165,130,65,105,95,75,45,50
285,175,140,70,105,100,75,40,35
300,175,145,70,110,110,75,30,35
315,175,135,70,100,125,80,30,50
330,185,135,65,100,125,90,45,45
345,185,135,65,110,130,90,45,45
360,175,130,65,110,130,100,40,45
375,165,130,80,110,130,100,40,50
390,165,130,80,105,140,90,40,60
405,160,150,70,130,135,90,40,45
420,175,160,70,130,130,85,40,65
435,175,160,70,120,125,85,40,65
450,180,160,70,120,120,95,40,50
465,185,160,70,120,110,100,50,50
480,180,140,70,115,105,95,50,35
495,180,130,80,115,100,90,30,55
510,180,135,80,105,105,70,25,45
525,170,135,80,95,105,65,35,45
540,170,125,80,95,105,60,35,40
555,170,125,80,95,90,60,30,30
570,145,105,75,95,90,65,20,30
585,135,95,55,95,75,70,15,15
600,125,90,45,115,70,50,15,20
615,115,75,40,95,65,45,15,20
630,105,65,30,75,75,40,15,20
645,0,65,40,65,70,40,15,20
660,0,0,55,70,0,45,15,20
675,0,0,45,0,0,0,15,20
690,0,0,40,0,0,0,0,30
705,0,0,30,0,0,0,0,35
