時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,5,15,35,5,5,0,5
15,105,80,30,40,5,5,0,5
30,120,100,40,50,10,5,0,15
45,110,110,75,55,30,25,0,30
60,130,120,90,70,65,50,0,35
75,140,120,90,85,75,55,0,35
90,130,115,80,85,80,60,0,35
105,130,115,75,95,75,55,0,35
120,100,110,70,90,70,55,0,35
135,100,110,80,70,65,55,0,35
150,110,110,80,65,65,50,0,35
165,110,105,75,75,60,50,0,30
180,120,105,70,80,55,50,0,30
195,120,95,70,90,60,50,0,45
210,110,85,70,90,65,55,0,0
225,110,90,80,90,75,55,0,0
240,100,85,85,85,85,55,0,0
255,100,100,90,80,80,60,0,0
270,110,110,80,80,80,65,0,30
285,105,90,80,80,80,60,0,30
300,100,90,80,85,80,65,0,45
315,115,85,80,90,80,65,0,45
330,130,90,75,95,85,60,0,50
345,120,90,70,90,85,60,0,35
360,110,90,70,75,85,60,0,50
375,120,90,75,75,85,60,0,60
390,115,100,75,70,80,0,0,35
405,110,105,80,75,80,0,0,30
420,115,100,70,85,85,0,0,45
435,115,90,80,0,75,0,0,60
450,125,85,80,0,75,0,0,50
465,125,90,75,0,85,0,0,45
480,120,100,95,0,100,20,0,50
495,130,105,100,0,110,40,0,50
510,130,100,105,0,110,70,0,35
525,130,100,100,0,100,80,0,45
540,120,100,95,100,80,90,0,50
555,110,95,85,70,60,70,0,35
570,110,90,75,70,45,60,0,30
585,100,80,75,75,45,45,0,30
600,95,65,65,65,45,35,0,15
615,90,60,55,65,35,35,0,15
630,85,45,45,50,35,35,0,20
645,0,55,60,50,20,25,0,20
660,0,0,0,60,40,35,0,20
675,0,0,0,0,45,45,0,20
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,20
