時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,35,5,30,5,5,0,5
15,145,0,5,55,5,5,0,15
30,155,0,60,90,35,15,0,15
45,135,0,90,110,85,50,0,30
60,140,0,110,120,115,70,15,35
75,140,40,110,130,120,70,15,35
90,160,90,120,155,120,70,15,35
105,165,100,130,145,115,85,15,20
120,165,90,115,140,110,85,15,20
135,165,95,105,130,105,85,15,20
150,140,105,105,130,100,75,15,30
165,125,105,95,125,100,60,15,30
180,125,95,100,125,100,60,15,30
195,125,95,95,125,95,60,15,30
210,120,95,95,125,95,60,15,30
225,120,95,80,125,95,60,25,20
240,125,100,90,115,95,70,25,20
255,130,115,105,105,105,70,25,35
270,135,110,110,105,110,70,25,35
285,130,110,110,105,110,75,25,20
300,120,110,115,110,110,70,30,20
315,120,110,115,120,110,70,15,20
330,120,100,105,120,115,60,15,30
345,125,100,105,140,120,65,15,40
360,135,105,95,140,125,80,15,45
375,135,120,90,140,120,85,25,35
390,150,120,95,130,110,85,40,20
405,150,115,105,130,90,85,30,20
420,150,115,105,130,95,80,35,35
435,150,120,110,130,95,80,15,20
450,135,115,110,0,105,55,30,35
465,115,105,110,0,115,60,35,25
480,115,105,135,0,115,65,20,30
495,115,105,130,0,110,75,20,30
510,130,110,130,0,105,75,15,30
525,130,115,130,0,105,75,15,30
540,120,115,110,0,100,75,15,20
555,130,110,100,0,100,65,15,30
570,130,90,80,0,90,60,15,15
585,110,80,80,0,75,55,15,20
600,95,70,80,5,70,40,15,15
615,90,65,80,35,60,40,15,15
630,80,50,65,55,30,35,15,20
645,80,45,45,60,25,25,15,15
660,0,45,60,60,55,25,15,15
675,0,40,60,75,40,35,15,15
690,0,45,60,0,30,20,0,15
705,0,0,0,0,0,20,0,20
