時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,135,45,0,15,10,0,15
15,200,180,75,0,30,30,0,20
30,190,190,85,0,100,70,0,30
45,190,190,90,0,120,85,0,55
60,200,210,120,0,130,100,5,50
75,210,230,120,0,130,95,15,60
90,240,220,140,0,150,95,15,65
105,220,220,150,0,160,110,15,75
120,210,220,140,0,180,110,45,70
135,210,260,120,0,180,100,45,50
150,200,260,90,0,170,90,30,65
165,200,220,100,0,160,80,35,65
180,200,210,100,0,145,100,45,65
195,200,200,80,0,145,110,50,60
210,200,190,80,0,145,110,40,45
225,190,200,80,0,140,100,45,45
240,180,180,90,0,120,90,50,45
255,180,160,70,0,120,90,40,45
270,180,140,70,0,115,90,40,45
285,180,145,70,0,120,90,40,45
300,180,145,70,0,120,100,30,45
315,180,145,70,0,130,100,35,45
330,180,145,75,0,130,90,35,65
345,180,240,75,0,130,90,40,50
360,180,240,75,0,125,90,40,65
375,195,230,85,0,135,100,50,55
390,225,230,90,0,145,100,50,65
405,225,160,90,0,160,110,50,60
420,220,170,100,0,170,115,30,65
435,230,160,100,0,160,115,40,50
450,230,160,100,0,160,100,50,60
465,220,160,95,0,150,100,35,55
480,200,195,95,0,150,100,45,60
495,190,210,95,0,150,90,40,60
510,190,220,85,0,135,90,40,60
525,185,220,85,0,120,90,40,45
540,170,220,85,0,120,80,30,45
555,150,210,85,0,110,80,30,45
570,150,210,75,0,110,80,30,45
585,140,210,65,0,90,80,20,30
600,130,170,65,0,90,60,20,30
615,120,130,55,0,90,50,15,15
630,105,110,55,0,65,50,15,15
645,0,100,45,0,55,50,15,15
660,0,80,55,0,55,45,15,15
675,0,70,50,0,0,0,15,30
690,0,60,0,0,0,0,0,30
705,0,40,0,0,0,0,0,20
