時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,25,15,5,0,5,5,0,5
15,40,25,5,0,5,5,0,20
30,70,65,30,0,5,5,0,15
45,70,70,45,0,20,5,0,15
60,115,75,55,0,50,30,5,20
75,125,85,75,0,75,55,15,30
90,130,95,85,0,85,60,15,30
105,125,105,85,0,80,55,15,30
120,100,80,80,0,70,55,15,30
135,95,70,65,0,70,55,15,30
150,95,45,60,0,75,50,15,20
165,80,45,55,0,75,45,15,20
180,85,50,50,0,75,45,15,20
195,80,55,45,0,60,50,15,20
210,80,50,45,0,60,45,15,20
225,85,50,50,0,60,45,15,15
240,90,55,50,0,65,50,15,20
255,100,70,50,0,60,55,15,30
270,100,75,50,0,70,55,15,15
285,90,85,55,0,70,55,15,20
300,90,85,60,0,65,55,15,15
315,95,85,65,0,70,55,15,30
330,95,80,65,0,75,50,15,30
345,95,95,60,0,75,60,15,30
360,90,110,60,0,85,60,15,15
375,100,100,60,0,85,55,15,15
390,110,90,70,0,80,55,15,45
405,105,90,65,0,60,55,15,20
420,105,90,65,0,60,55,15,20
435,100,80,65,0,60,50,15,20
450,85,70,65,0,60,50,15,15
465,100,60,60,0,70,45,15,20
480,90,60,55,0,80,40,15,25
495,85,65,60,0,75,30,15,15
510,75,65,0,0,55,35,15,15
525,0,0,0,0,40,35,0,15
540,0,0,0,0,0,25,0,15
555,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
630,15,5,5,0,5,5,5,5
645,35,15,5,0,5,5,5,5
660,30,25,10,0,5,5,5,5
675,40,25,10,0,5,5,5,15
690,35,15,20,0,5,5,5,15
705,20,20,10,0,10,10,5,15
