時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,80,5,0,5,5,0,15
15,120,110,50,0,15,5,0,20
30,150,120,70,45,45,40,0,15
45,170,120,70,90,50,45,0,20
60,165,125,80,110,50,50,0,35
75,160,120,85,90,60,60,0,50
90,160,120,85,90,80,65,0,45
105,160,120,80,85,80,50,0,35
120,130,120,80,95,80,50,0,35
135,130,110,80,95,80,55,0,35
150,135,100,75,95,75,50,0,30
165,140,100,75,105,75,50,0,50
180,130,95,75,95,80,55,0,50
195,130,90,80,95,75,55,0,45
210,140,95,95,95,75,55,0,45
225,140,95,90,100,85,55,0,30
240,135,95,80,95,90,60,0,45
255,135,95,95,95,90,60,0,45
270,130,90,95,90,90,65,0,45
285,130,95,95,85,90,65,0,30
300,140,100,100,100,90,70,0,50
315,130,110,100,100,100,70,0,50
330,130,120,75,90,100,70,0,50
345,135,95,75,90,95,60,0,50
360,140,95,75,90,90,65,0,45
375,140,95,75,90,90,70,0,40
390,135,105,75,85,90,70,0,60
405,145,110,75,95,85,65,0,45
420,140,105,100,100,80,70,0,50
435,135,105,100,90,80,65,0,50
450,140,110,95,90,80,65,0,35
465,140,110,85,90,70,60,0,35
480,135,110,85,90,65,60,0,35
495,130,110,85,95,70,55,0,45
510,135,90,90,95,70,55,0,45
525,135,90,100,95,80,55,0,45
540,125,90,85,85,80,50,0,40
555,120,90,75,75,75,45,0,35
570,120,75,70,70,65,50,0,35
585,110,70,70,65,45,35,0,35
600,100,70,60,55,30,30,0,25
615,90,65,65,55,25,25,0,15
630,90,65,60,55,35,25,0,15
645,0,0,0,60,35,45,0,20
660,0,0,0,65,35,40,0,20
675,0,0,0,0,0,50,0,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
