時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,155,130,35,70,5,5,0,5
15,165,150,65,80,10,5,0,20
30,180,150,60,90,60,20,0,30
45,180,130,60,90,80,45,0,30
60,170,120,75,100,75,60,5,35
75,180,120,90,100,90,60,5,65
90,185,130,90,110,110,60,5,45
105,180,145,90,120,130,70,5,50
120,190,145,85,130,120,70,25,50
135,200,130,85,130,125,70,30,35
150,180,130,75,130,120,85,30,35
165,160,130,70,120,120,70,30,40
180,170,130,65,120,110,70,30,45
195,175,110,60,120,105,70,30,45
210,170,110,70,115,105,75,45,50
225,170,105,70,115,105,75,50,45
240,160,105,65,110,105,80,40,45
255,160,120,70,110,110,80,25,45
270,150,140,70,105,115,80,30,50
285,140,135,70,105,120,60,40,50
300,150,120,65,105,115,70,45,35
315,160,130,65,95,115,70,55,45
330,160,130,65,100,115,80,40,35
345,160,160,65,110,110,80,40,50
360,190,160,65,115,115,70,45,50
375,215,150,65,115,115,70,45,45
390,215,140,70,110,115,70,30,40
405,200,140,60,110,105,80,30,30
420,190,130,60,120,110,80,30,60
435,180,130,55,110,115,80,35,45
450,160,150,50,100,115,80,35,55
465,145,150,55,100,115,80,40,55
480,135,140,55,75,115,80,45,45
495,135,130,55,80,105,75,25,50
510,155,125,60,105,90,70,30,35
525,155,115,55,120,85,65,25,50
540,140,105,60,105,85,65,25,35
555,140,105,65,90,85,65,30,30
570,140,95,50,70,80,55,15,20
585,120,90,45,70,70,50,15,15
600,115,80,45,70,70,45,15,15
615,110,80,40,70,70,30,15,20
630,0,75,40,65,70,40,15,15
645,0,65,50,65,65,40,15,15
660,0,0,50,0,60,45,15,20
675,0,0,40,0,45,50,15,30
690,0,0,40,0,0,0,0,30
705,0,0,0,0,0,0,0,15
