時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,100,5,30,5,5,0,15
15,190,160,30,75,10,10,0,15
30,190,170,55,80,60,30,0,20
45,170,170,60,95,80,60,0,25
60,160,150,70,130,100,55,15,55
75,160,120,90,130,100,60,15,60
90,150,140,110,135,110,65,15,60
105,165,160,110,120,120,65,15,60
120,170,170,110,120,120,80,35,45
135,180,160,100,110,120,80,25,50
150,180,150,95,105,120,85,25,50
165,170,140,90,100,130,85,30,50
180,160,140,90,110,130,80,30,35
195,160,130,80,130,115,80,40,35
210,165,115,80,115,105,75,50,35
225,160,110,60,115,105,65,40,45
240,150,120,60,115,110,65,45,60
255,155,130,60,105,110,70,40,45
270,155,150,65,95,110,85,40,60
285,160,150,65,100,110,90,30,45
300,165,150,65,120,110,75,30,50
315,165,140,70,120,100,80,40,40
330,180,120,70,110,110,80,45,30
345,180,120,70,110,110,80,40,50
360,170,120,75,110,135,85,50,50
375,160,120,75,110,135,85,45,65
390,170,140,75,110,135,85,40,50
405,150,170,75,130,125,85,50,45
420,160,155,75,120,125,90,40,55
435,170,140,70,120,110,90,30,60
450,175,155,70,110,110,85,40,60
465,165,155,70,100,110,85,40,45
480,155,150,70,100,105,80,45,45
495,155,150,70,95,110,75,45,50
510,0,130,70,100,110,70,50,50
525,0,120,70,105,100,70,0,50
540,0,140,65,110,110,70,0,35
555,0,140,65,110,105,70,0,20
570,0,130,60,95,100,65,0,35
585,0,120,50,95,100,65,0,20
600,0,105,45,90,95,60,0,20
615,0,85,40,80,75,50,0,20
630,30,85,40,70,65,35,0,15
645,50,75,40,55,65,25,0,15
660,0,80,40,60,50,45,0,20
675,0,80,35,55,0,45,0,20
690,0,60,30,50,0,45,0,15
705,0,0,25,0,0,0,0,15
