時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,160,5,0,20,10,0,30
15,170,160,65,0,30,15,0,35
30,170,160,70,0,65,55,0,60
45,170,155,60,0,75,70,0,60
60,180,160,70,0,80,70,0,65
75,190,170,75,0,85,65,0,75
90,220,170,90,0,90,75,0,95
105,235,160,85,0,105,75,0,95
120,220,160,85,0,105,75,0,75
135,220,160,85,0,105,65,0,75
150,190,160,85,0,105,60,0,75
165,190,175,85,0,110,70,0,70
180,190,175,75,0,105,70,0,75
195,210,155,75,0,100,70,0,75
210,210,150,65,0,105,75,0,70
225,190,150,60,0,135,75,0,70
240,185,150,55,0,140,80,0,70
255,185,160,70,0,135,75,0,75
270,180,155,70,0,120,75,0,55
285,180,145,65,0,125,80,0,65
300,180,150,65,0,130,90,0,65
315,185,150,70,0,120,90,0,65
330,180,170,60,0,115,90,0,85
345,175,155,60,0,120,90,0,80
360,180,165,60,0,120,85,0,75
375,185,160,60,0,110,85,0,75
390,185,160,55,0,105,85,0,75
405,175,160,65,0,100,85,0,80
420,165,160,65,0,95,85,0,85
435,165,160,60,0,95,80,0,85
450,165,155,65,0,95,80,0,95
465,165,150,60,0,95,70,0,80
480,165,150,50,0,95,70,0,95
495,150,145,60,0,95,65,0,80
510,145,140,75,0,100,70,0,65
525,145,135,80,0,100,65,0,75
540,145,130,65,0,95,65,0,75
555,135,90,55,0,90,65,0,65
570,135,85,55,0,70,55,0,65
585,120,95,80,0,60,45,0,50
600,115,100,70,0,50,40,0,35
615,110,95,60,0,45,25,0,20
630,100,80,40,0,35,35,0,20
645,0,80,25,0,50,35,0,20
660,0,0,50,0,60,50,0,50
675,0,0,45,0,0,55,0,65
690,0,0,35,0,0,0,0,40
705,0,0,30,0,0,0,0,20
