時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,140,5,0,5,5,0,5
15,190,160,80,0,30,40,0,20
30,180,155,105,0,80,50,0,30
45,150,145,95,0,95,60,0,45
60,165,155,95,0,120,60,5,45
75,175,150,95,0,135,80,15,50
90,185,145,115,0,140,95,15,50
105,195,145,105,0,130,95,25,50
120,220,170,100,0,120,95,30,35
135,200,155,95,0,110,95,40,35
150,210,100,75,0,100,95,35,50
165,180,95,70,0,100,95,35,50
180,180,105,75,0,110,90,35,50
195,180,115,85,0,110,85,35,45
210,180,135,75,0,120,85,35,35
225,180,155,75,0,120,90,40,45
240,190,165,75,0,120,80,40,45
255,190,165,80,0,120,85,40,45
270,190,170,80,0,110,85,40,45
285,190,160,80,0,100,85,40,45
300,185,140,80,0,100,80,40,50
315,160,130,140,0,110,80,35,50
330,140,130,100,0,120,90,50,45
345,125,140,90,0,110,90,35,50
360,160,155,80,0,110,100,40,50
375,150,145,70,0,120,100,40,50
390,160,150,45,0,125,90,30,35
405,165,150,70,0,120,90,40,45
420,150,135,80,0,120,90,45,50
435,160,115,80,0,105,90,30,60
450,0,0,0,0,0,0,0,0
465,170,140,70,0,105,90,40,45
480,150,140,70,0,110,85,35,45
495,135,140,60,0,110,85,40,50
510,120,130,75,0,110,80,30,35
525,125,120,80,0,110,80,35,35
540,125,115,80,0,90,75,25,35
555,130,105,75,0,90,60,20,20
570,120,95,60,0,90,60,15,20
585,110,90,55,0,90,60,15,30
600,95,80,45,0,80,50,15,15
615,95,70,30,0,75,45,15,15
630,95,65,30,0,75,45,15,15
645,95,65,35,0,60,45,15,15
660,0,70,45,0,50,45,15,15
675,0,60,35,0,40,45,15,15
690,0,0,30,0,0,0,15,15
705,0,0,20,0,0,0,0,20
