時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,60,5,20,5,5,0,5
15,190,100,25,80,5,5,0,15
30,190,120,45,130,40,15,0,15
45,170,130,70,130,80,60,0,25
60,160,140,100,140,110,75,5,40
75,160,140,110,140,120,80,15,50
90,160,140,110,140,115,80,15,55
105,150,140,110,120,115,80,15,45
120,150,140,90,100,120,80,15,35
135,150,150,80,110,120,80,15,35
150,160,150,75,120,115,70,15,35
165,160,150,80,130,115,70,15,35
180,150,130,80,110,120,65,25,35
195,160,100,70,120,135,75,25,35
210,160,90,60,120,125,80,35,20
225,150,95,60,110,110,75,35,30
240,120,100,70,100,110,70,35,30
255,135,110,70,105,110,70,40,30
270,140,125,70,105,115,70,25,35
285,130,125,65,95,125,70,30,30
300,120,120,65,100,130,70,25,35
315,130,110,65,110,135,70,20,45
330,140,100,60,120,125,65,15,30
345,150,0,70,140,125,70,35,50
360,180,0,75,130,125,75,35,50
375,200,0,75,110,120,75,40,35
390,190,0,60,110,120,85,40,35
405,180,0,65,110,120,80,25,35
420,170,0,70,130,120,75,25,35
435,170,0,70,140,120,80,30,45
450,160,0,65,120,120,90,30,45
465,145,30,65,110,120,90,35,45
480,140,130,60,110,120,75,15,35
495,140,130,55,110,110,65,15,35
510,130,120,60,110,95,65,15,50
525,130,100,55,100,90,65,25,35
540,140,100,55,105,90,60,25,20
555,130,80,55,105,90,60,25,20
570,120,85,40,90,75,55,15,20
585,120,75,40,75,55,55,15,15
600,110,70,30,75,55,45,15,15
615,90,65,25,65,55,25,15,15
630,85,55,25,0,65,25,15,15
645,75,50,30,0,80,50,15,15
660,0,50,40,0,0,45,15,15
675,0,60,40,0,0,45,15,15
690,0,0,35,0,0,45,0,20
705,0,0,0,0,0,20,0,15
