時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,70,40,55,10,5,0,5
15,110,80,60,55,15,20,0,5
30,110,80,65,60,50,40,0,20
45,110,70,55,60,70,40,0,35
60,90,70,50,55,60,35,15,35
75,80,55,50,60,60,45,15,30
90,75,55,50,55,40,55,20,30
105,80,55,45,50,45,45,25,20
120,80,50,45,50,50,45,25,20
135,80,50,45,50,55,35,15,35
150,70,45,45,50,45,30,15,20
165,70,40,45,50,40,30,25,15
180,75,50,45,55,30,40,20,30
195,75,55,50,55,30,40,20,30
210,80,55,50,45,45,40,25,30
225,75,65,50,50,45,40,25,15
240,75,50,45,50,40,40,15,20
255,75,50,40,50,40,40,15,20
270,60,50,35,45,35,40,25,20
285,55,50,45,50,40,40,25,35
300,55,55,50,50,40,45,25,35
315,90,60,50,50,40,45,25,15
330,90,60,55,45,40,45,25,15
345,90,60,55,45,40,45,15,30
360,75,70,50,50,35,45,20,30
375,75,70,50,55,40,45,30,20
390,75,60,45,55,40,45,25,35
405,70,60,50,55,35,45,15,35
420,70,60,50,50,35,45,25,35
435,60,45,40,45,30,40,25,20
450,65,40,40,40,25,45,25,20
465,0,0,0,0,0,0,0,0
480,80,60,45,45,30,40,20,15
495,80,55,45,45,40,35,25,15
510,80,60,55,40,55,35,15,30
525,75,60,55,45,50,35,25,20
540,65,60,50,45,25,30,20,15
555,65,55,55,45,30,25,15,20
570,70,60,55,45,30,20,20,20
585,70,55,55,40,30,25,15,20
600,65,50,40,40,35,25,15,20
615,60,45,40,35,25,20,15,20
630,45,35,40,35,20,20,25,15
645,50,30,40,35,20,20,25,15
660,50,30,35,30,5,20,15,15
675,35,20,25,15,5,5,15,20
690,40,20,25,15,5,5,15,15
705,0,0,0,30,5,5,0,15
