時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,120,45,70,10,5,0,15
15,120,110,70,80,15,15,0,15
30,130,100,75,90,55,45,0,20
45,120,80,85,90,70,55,0,35
60,120,100,85,75,75,60,5,35
75,100,100,75,75,75,60,15,45
90,100,90,75,80,70,55,20,45
105,100,100,70,85,70,50,20,35
120,100,100,70,80,65,45,25,50
135,110,90,70,80,65,50,30,40
150,100,80,75,75,55,55,30,35
165,100,75,75,80,50,60,15,35
180,100,85,75,85,50,45,20,35
195,100,90,75,85,60,40,20,40
210,110,90,70,80,55,55,20,35
225,110,90,80,80,55,60,30,30
240,100,130,80,80,60,65,30,35
255,90,90,80,80,60,65,35,35
270,90,80,80,80,70,55,20,30
285,100,85,75,80,80,60,35,50
300,100,85,65,90,70,60,40,50
315,100,95,65,105,65,60,25,50
330,120,95,65,90,65,80,30,45
345,110,95,65,80,70,70,30,45
360,110,90,90,80,70,70,35,40
375,110,95,90,85,65,0,30,45
390,110,90,80,85,70,0,40,45
405,110,85,80,85,75,0,30,45
420,110,105,80,85,80,0,30,35
435,100,105,80,100,80,0,30,50
450,100,110,80,100,80,0,35,35
465,110,100,85,100,75,30,35,35
480,120,90,80,100,70,55,35,45
495,130,90,80,85,65,70,25,30
510,130,100,80,75,65,90,30,30
525,130,100,90,80,65,90,30,40
540,125,90,90,85,60,90,20,35
555,115,70,90,85,60,80,15,35
570,105,75,85,85,50,75,25,35
585,110,75,80,75,35,75,30,35
600,110,85,70,65,35,70,15,20
615,110,85,60,45,30,25,20,15
630,80,70,50,45,30,35,20,15
645,80,50,55,55,30,45,15,15
660,0,40,60,45,20,45,15,15
675,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,15,15
705,0,0,0,0,0,0,0,20
