時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,100,45,60,5,5,0,5
15,120,110,55,70,15,10,0,20
30,120,100,65,85,60,55,0,30
45,120,80,65,85,80,55,0,35
60,120,75,60,75,80,55,5,40
75,115,70,55,70,70,50,15,35
90,100,65,50,65,60,45,15,40
105,95,70,40,50,55,45,15,25
120,70,70,40,40,40,45,15,25
135,75,60,40,35,35,35,15,15
150,80,50,40,40,35,35,15,15
165,80,60,45,45,35,45,15,15
180,80,60,35,50,40,30,15,15
195,75,60,35,50,45,35,15,15
210,70,55,40,50,45,30,15,15
225,70,55,35,50,45,35,15,20
240,70,55,35,50,45,35,15,15
255,70,60,40,45,40,40,15,20
270,85,70,45,40,40,40,15,25
285,90,70,45,45,45,40,15,25
300,90,65,40,45,50,40,15,25
315,95,65,45,50,50,40,15,25
330,95,75,40,55,55,45,15,30
345,90,75,40,50,55,50,15,15
360,85,85,40,45,55,45,15,35
375,90,85,40,40,55,40,15,20
390,90,65,35,45,45,30,15,30
405,95,65,40,40,45,30,15,35
420,90,80,45,40,45,30,15,20
435,90,70,40,40,50,40,15,20
450,90,75,35,45,55,45,15,30
465,100,75,40,50,55,40,15,40
480,95,80,40,50,55,45,15,35
495,90,75,40,45,50,40,15,30
510,90,75,40,40,40,30,15,20
525,95,65,45,35,40,35,15,15
540,95,60,45,35,35,25,15,15
555,85,60,35,30,30,30,15,20
570,70,50,30,30,20,30,15,15
585,65,45,20,30,30,25,15,20
600,80,50,25,25,20,20,15,15
615,95,75,45,45,15,20,15,15
630,80,65,45,40,35,20,15,20
645,75,65,40,35,40,25,15,20
660,70,60,40,30,30,20,15,20
675,60,55,40,30,25,10,15,20
690,55,45,30,20,20,10,0,20
705,0,45,25,15,5,5,0,20
