時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,50,5,55,5,5,0,15
15,110,75,55,65,10,15,0,20
30,105,70,70,75,50,30,0,20
45,110,85,80,75,70,50,0,20
60,125,90,85,75,70,80,5,35
75,105,95,85,75,70,80,15,30
90,105,90,75,75,70,70,20,45
105,95,90,75,80,70,55,20,45
120,0,80,75,75,70,50,25,30
135,0,65,70,75,70,50,25,30
150,70,65,65,80,55,55,35,30
165,70,65,65,75,60,50,0,35
180,110,65,70,70,60,55,0,35
195,110,65,80,65,65,60,25,50
210,110,80,80,70,70,60,25,45
225,95,85,80,75,75,60,35,45
240,90,85,75,85,75,60,35,20
255,100,80,70,85,65,60,15,20
270,110,75,70,80,60,60,15,45
285,110,75,70,80,60,55,25,35
300,110,80,70,80,60,55,30,45
315,110,80,75,80,70,60,35,35
330,115,80,75,80,65,65,30,20
345,120,80,75,80,75,65,35,35
360,120,85,80,85,80,65,40,35
375,115,80,90,85,75,65,25,45
390,75,80,80,75,70,65,40,45
405,85,75,80,75,70,70,35,35
420,110,75,75,85,60,65,20,45
435,120,80,75,80,65,65,35,45
450,125,80,70,80,70,70,20,30
465,120,85,70,75,75,60,20,35
480,105,85,80,75,85,60,25,35
495,115,85,80,75,80,55,15,35
510,120,85,90,75,75,65,15,35
525,120,80,70,75,65,65,20,45
540,120,80,75,75,60,60,20,30
555,120,75,75,75,50,65,20,40
570,120,55,75,70,45,60,15,45
585,120,65,85,65,40,55,15,30
600,120,70,85,60,45,50,15,15
615,110,65,85,60,45,40,20,20
630,90,50,80,50,30,40,20,15
645,90,45,80,50,30,30,25,20
660,0,35,0,50,45,40,25,20
675,0,0,0,0,45,50,15,20
690,0,0,0,0,0,0,15,20
705,0,0,0,0,0,0,0,25
