時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,90,45,50,5,10,0,15
15,140,90,45,50,10,20,0,15
30,120,100,45,50,25,30,0,15
45,120,100,55,55,45,50,0,50
60,115,95,50,50,60,50,25,35
75,115,95,50,45,55,50,25,35
90,85,90,50,55,50,35,20,30
105,70,80,45,55,45,40,20,30
120,70,80,45,55,45,50,25,30
135,80,80,45,50,45,30,25,30
150,90,75,45,40,45,25,15,30
165,100,60,35,45,40,35,15,35
180,95,40,35,45,35,40,15,20
195,75,75,40,45,30,35,20,35
210,70,75,45,45,0,50,30,30
225,70,65,45,45,0,60,25,30
240,95,70,45,55,0,40,30,30
255,85,60,35,55,0,30,35,35
270,70,70,50,60,0,40,20,30
285,70,80,50,55,0,40,20,45
300,85,80,50,60,0,40,25,35
315,90,80,40,50,5,40,30,50
330,90,75,35,45,80,40,20,35
345,80,70,40,40,100,35,25,20
360,65,60,50,35,120,35,20,40
375,75,70,45,50,120,40,25,30
390,90,65,45,50,80,40,25,45
405,80,65,45,45,60,40,25,30
420,80,65,45,45,60,35,35,30
435,90,65,45,40,65,40,35,30
450,80,65,45,35,80,40,15,30
465,80,80,40,45,80,40,20,30
480,90,80,45,45,70,40,25,50
495,85,85,45,40,55,30,15,20
510,85,70,40,35,75,30,15,35
525,0,0,0,0,0,0,0,0
540,75,55,35,40,0,40,20,15
555,70,55,40,40,0,40,20,30
570,75,65,45,35,0,25,20,30
585,75,60,25,35,0,30,25,35
600,65,55,30,30,0,35,15,15
615,60,50,25,15,0,20,15,20
630,50,35,25,20,0,5,20,15
645,45,35,20,20,0,5,20,20
660,50,50,25,15,0,5,25,20
675,0,0,50,30,0,10,15,20
690,0,0,0,0,0,35,15,20
705,0,0,0,0,0,0,0,0
