時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,90,55,70,5,5,0,5
15,125,110,65,90,15,30,0,20
30,120,110,80,85,75,55,0,45
45,115,100,85,75,80,65,0,50
60,100,75,70,80,75,60,5,35
75,90,70,65,75,80,50,15,20
90,85,60,50,75,80,50,15,20
105,85,60,45,85,65,45,15,20
120,85,55,40,75,60,45,15,15
135,75,50,45,70,55,45,15,15
150,75,45,50,60,45,35,15,15
165,75,60,40,50,40,30,15,15
180,75,55,40,50,40,45,15,25
195,75,55,45,60,40,45,15,15
210,75,55,45,70,40,45,15,15
225,75,60,45,65,45,45,15,20
240,80,60,45,65,45,45,15,20
255,80,65,50,65,45,45,15,20
270,85,65,50,65,45,45,15,20
285,90,70,45,65,50,45,15,15
300,90,75,40,60,55,45,15,15
315,90,80,40,60,55,45,15,20
330,90,80,40,60,50,55,15,15
345,100,70,50,65,50,50,15,15
360,100,70,45,65,45,50,15,15
375,100,70,50,65,45,50,15,20
390,100,70,50,65,45,50,15,20
405,90,85,45,60,50,50,15,20
420,80,80,50,60,50,45,15,20
435,85,80,50,60,55,50,15,20
450,85,70,50,45,45,50,15,20
465,90,70,45,55,50,45,15,20
480,95,65,45,55,50,45,15,15
495,95,65,55,55,50,45,15,15
510,100,65,40,55,45,45,15,15
525,95,55,40,45,45,45,15,15
540,75,60,35,50,35,40,15,15
555,65,55,35,45,35,40,15,20
570,70,45,45,40,30,35,15,20
585,65,45,45,40,30,35,15,20
600,75,50,45,35,20,25,15,20
615,70,40,35,35,20,25,15,20
630,70,35,30,30,15,25,15,15
645,50,30,20,25,10,20,15,20
660,45,25,20,20,5,10,15,15
675,40,30,15,25,5,5,15,20
690,0,0,0,30,5,10,0,20
705,0,0,0,0,0,0,0,0
