時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,120,40,30,5,0,0,5
15,100,120,45,35,10,0,0,20
30,100,120,50,65,40,0,0,20
45,110,120,55,65,55,25,0,20
60,120,110,45,55,45,45,15,35
75,120,110,40,50,45,45,20,35
90,100,90,40,50,35,35,20,50
105,90,80,45,40,35,40,25,35
120,80,65,45,40,35,35,25,35
135,70,55,30,40,35,25,30,30
150,75,55,30,40,30,25,15,30
165,85,55,30,40,30,30,15,15
180,85,65,30,40,40,35,15,20
195,80,60,40,35,35,30,25,20
210,80,55,40,35,35,45,25,25
225,70,55,40,40,30,35,30,35
240,70,55,35,40,30,30,15,35
255,60,55,35,50,30,30,15,25
270,70,55,30,50,30,30,20,25
285,80,70,35,45,30,30,20,40
300,95,60,40,40,25,35,30,35
315,85,60,40,40,30,40,15,35
330,80,55,30,25,30,40,30,20
345,70,55,30,25,35,35,30,30
360,70,70,35,40,25,35,25,30
375,70,75,35,40,30,35,25,45
390,85,75,35,40,35,35,30,30
405,85,75,40,0,40,35,15,35
420,90,55,45,0,50,35,20,35
435,90,55,45,0,45,40,15,30
450,75,45,40,0,45,40,15,20
465,75,60,40,0,40,35,25,30
480,90,70,35,0,25,30,25,30
495,100,75,35,20,35,30,30,30
510,95,75,40,55,40,35,15,45
525,95,65,35,50,30,40,15,30
540,85,60,35,40,30,40,20,15
555,70,60,35,40,30,30,25,35
570,75,70,40,40,25,30,20,30
585,85,70,40,40,20,30,20,35
600,85,55,35,40,20,30,15,20
615,85,50,30,40,15,20,15,15
630,65,45,30,25,5,20,25,15
645,55,45,30,20,5,15,25,15
660,55,45,25,20,5,10,25,15
675,45,35,20,10,5,5,15,15
690,40,30,15,15,5,5,15,15
705,0,0,0,0,10,5,0,25
