時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,35,5,30,5,5,0,5
15,95,70,25,80,5,5,0,20
30,95,80,55,75,50,30,0,15
45,110,80,60,70,70,65,0,15
60,105,75,60,75,75,65,5,30
75,105,65,60,75,75,60,15,20
90,95,70,55,80,70,50,15,15
105,80,70,45,70,60,45,15,20
120,80,60,40,70,50,45,15,20
135,75,55,35,60,45,45,15,20
150,70,55,30,50,35,45,15,20
165,70,60,40,55,45,35,15,20
180,80,60,50,55,55,40,15,20
195,80,60,50,65,60,40,15,15
210,80,50,45,80,60,55,15,20
225,70,40,25,80,60,65,15,15
240,70,50,35,70,60,50,15,20
255,70,60,50,55,60,30,15,15
270,70,75,45,60,60,50,15,10
285,90,75,45,70,50,60,15,15
300,90,60,45,70,50,45,15,15
315,90,60,45,75,50,50,15,15
330,80,60,40,75,50,55,15,15
345,75,60,45,75,55,55,15,15
360,80,60,50,75,55,55,15,15
375,80,60,45,70,60,55,15,15
390,75,65,50,70,60,55,15,15
405,80,65,50,65,60,55,15,20
420,80,65,45,70,55,50,15,20
435,90,65,45,70,50,45,15,20
450,90,60,50,70,50,45,15,20
465,80,60,55,70,50,45,15,20
480,80,60,50,70,50,55,15,20
495,80,60,50,65,60,55,15,20
510,80,60,40,55,60,55,15,20
525,75,55,40,55,60,50,15,10
540,85,55,50,65,45,50,15,15
555,85,65,50,60,40,55,15,10
570,80,60,50,60,45,55,15,15
585,90,60,55,60,45,55,15,15
600,90,55,50,60,40,45,15,15
615,75,45,45,65,30,45,15,15
630,65,45,40,40,30,45,15,15
645,60,40,40,35,30,15,15,15
660,55,35,40,35,15,20,15,15
675,55,35,35,40,10,30,15,15
690,0,35,0,0,10,0,0,15
705,0,0,0,0,0,0,0,20
