時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,100,25,0,20,5,0,5
15,110,140,50,0,40,60,0,20
30,115,125,65,0,80,70,0,30
45,130,125,95,0,95,60,0,50
60,150,115,95,60,95,60,5,50
75,140,125,110,140,100,55,5,45
90,135,125,85,110,95,60,35,35
105,135,125,70,80,90,60,40,45
120,130,85,50,75,75,60,30,35
135,110,85,0,80,70,55,30,30
150,110,75,0,75,70,50,30,45
165,110,85,0,80,70,50,15,45
180,110,95,0,85,65,50,30,45
195,110,100,0,85,65,45,25,45
210,115,100,0,90,75,55,20,50
225,115,100,0,100,75,60,30,35
240,115,100,0,90,70,65,30,35
255,125,90,0,100,65,65,20,50
270,130,90,30,95,65,60,25,35
285,140,95,30,95,75,60,25,50
300,140,95,50,90,75,55,30,50
315,130,95,40,85,75,55,25,45
330,125,100,40,70,80,60,25,35
345,115,100,45,70,80,65,35,45
360,125,115,45,80,80,65,40,45
375,135,115,55,80,75,65,40,45
390,155,95,65,85,85,55,15,55
405,135,100,55,85,85,50,15,45
420,135,95,45,90,85,55,15,30
435,130,95,35,90,75,60,15,30
450,130,110,55,80,65,60,25,50
465,125,110,60,80,70,60,25,50
480,120,120,55,75,70,60,20,50
495,120,120,75,70,70,55,30,45
510,110,115,70,70,70,55,25,45
525,90,105,50,70,70,55,25,30
540,85,95,40,70,60,50,20,30
555,85,90,40,65,50,45,15,30
570,115,90,35,55,55,35,15,15
585,125,90,40,55,40,40,15,20
600,125,85,45,70,40,40,15,20
615,0,80,50,70,45,40,15,20
630,0,80,60,65,35,30,15,20
645,0,90,60,65,55,45,15,20
660,0,80,50,65,40,50,15,20
675,0,0,50,50,40,0,15,15
690,0,0,0,0,30,0,0,20
705,0,0,0,0,0,0,0,15
