時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,45,60,5,40,10,5,0,5
15,100,70,65,75,10,5,0,15
30,110,70,75,90,60,35,0,15
45,125,80,75,90,80,65,0,25
60,120,105,90,100,70,75,15,30
75,120,110,90,110,70,75,15,45
90,100,90,90,115,75,70,15,45
105,100,80,80,115,90,50,15,35
120,90,75,80,110,80,50,15,35
135,90,70,75,90,65,50,15,35
150,90,60,70,90,60,45,15,20
165,85,60,80,80,55,45,15,30
180,85,75,75,80,50,55,15,30
195,85,75,65,75,50,60,15,15
210,90,75,65,90,60,55,15,15
225,90,65,65,90,65,55,15,15
240,90,50,65,90,65,45,15,20
255,95,45,60,70,70,50,15,20
270,95,60,50,70,70,55,15,20
285,95,75,60,75,70,55,15,25
300,95,70,60,75,65,55,15,25
315,90,60,60,80,60,50,15,15
330,90,60,75,80,60,50,15,25
345,100,80,75,95,70,55,25,30
360,100,95,85,95,80,55,15,30
375,100,85,75,100,80,70,15,35
390,100,80,75,130,80,60,15,15
405,105,75,80,130,75,65,15,20
420,105,85,80,105,70,65,15,20
435,90,85,70,100,65,65,15,20
450,90,80,75,95,65,65,15,20
465,105,75,75,95,65,60,15,30
480,110,75,75,90,65,60,15,20
495,110,75,65,90,65,60,15,25
510,110,65,75,85,65,55,15,20
525,110,65,75,85,65,55,15,15
540,105,80,80,80,65,55,15,15
555,105,65,80,90,65,60,15,15
570,100,55,80,85,65,60,15,20
585,100,50,70,85,55,55,15,20
600,100,55,75,85,50,55,15,20
615,85,55,80,75,45,55,15,20
630,85,50,70,65,35,40,15,20
645,85,40,65,50,25,35,15,15
660,55,40,55,50,20,30,15,15
675,0,40,0,0,25,30,15,20
690,0,0,0,0,0,35,0,20
705,0,0,0,0,0,0,0,20
