時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,65,30,15,20,5,5,0,5
15,105,70,20,45,5,5,0,15
30,100,90,60,65,35,15,0,35
45,95,85,70,70,50,50,0,15
60,110,70,90,70,65,60,15,30
75,110,85,95,90,75,60,15,35
90,100,85,85,110,75,60,15,35
105,95,90,65,100,70,55,15,35
120,90,70,65,100,60,50,15,35
135,90,65,60,85,60,50,15,30
150,70,65,55,70,55,40,15,30
165,80,70,55,60,55,35,15,30
180,90,75,55,60,55,50,15,25
195,90,75,55,80,55,50,15,30
210,80,75,55,85,55,55,15,15
225,70,65,45,75,50,60,15,15
240,70,55,50,75,55,70,15,15
255,75,55,50,75,60,55,15,20
270,85,65,70,80,60,45,15,20
285,75,75,70,75,60,45,15,20
300,100,80,70,80,65,55,15,20
315,100,90,0,85,75,60,15,20
330,95,95,0,100,75,60,15,45
345,95,85,0,100,70,60,20,45
360,90,85,0,100,70,60,30,30
375,90,85,0,95,70,55,25,40
390,100,85,0,80,70,65,25,30
405,100,75,0,75,80,65,15,30
420,95,70,0,75,85,65,15,30
435,0,0,0,0,0,0,0,0
450,90,75,0,75,80,65,15,30
465,95,75,0,75,60,60,15,35
480,100,80,30,85,50,55,15,35
495,100,70,70,85,55,50,15,30
510,100,75,80,85,60,45,15,15
525,100,70,80,80,65,50,15,15
540,95,70,80,80,65,55,15,15
555,110,75,80,75,60,55,15,15
570,105,75,70,70,55,50,15,15
585,100,65,80,60,50,40,15,20
600,90,65,80,50,40,35,15,20
615,90,65,80,55,30,40,15,20
630,90,60,80,50,30,25,15,20
645,80,45,70,40,30,20,15,20
660,60,35,50,30,25,15,15,20
675,0,30,50,35,20,30,15,20
690,0,0,0,0,30,30,0,20
705,0,0,0,0,0,0,0,20
