時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,65,50,40,25,5,5,0,5
15,80,50,50,35,5,10,0,20
30,80,65,45,55,10,15,0,15
45,70,65,45,55,20,30,0,20
60,65,60,45,50,55,45,15,20
75,55,60,45,45,50,45,20,20
90,55,45,45,40,45,40,25,20
105,60,45,35,45,35,25,25,10
120,65,45,35,50,30,20,25,30
135,65,45,40,45,30,35,15,15
150,55,50,35,45,30,35,15,15
165,55,50,30,45,25,35,20,15
180,55,50,50,45,30,40,25,15
195,55,50,45,45,40,35,25,35
210,55,40,40,45,45,50,25,20
225,80,45,40,45,65,50,15,20
240,70,40,35,45,55,45,20,30
255,65,40,35,50,50,40,25,20
270,55,50,35,50,55,40,20,30
285,60,60,40,45,55,40,25,30
300,65,60,40,60,40,40,25,30
315,65,60,40,55,30,35,15,15
330,65,60,40,55,30,35,15,30
345,70,65,40,60,30,40,25,20
360,70,60,40,60,40,40,15,35
375,55,50,40,75,50,30,25,30
390,55,65,40,75,40,30,25,45
405,65,60,40,50,40,30,15,35
420,65,55,40,50,40,30,15,30
435,50,45,35,50,30,35,20,30
450,50,50,30,45,30,35,25,25
465,60,50,25,40,20,40,25,15
480,55,55,40,35,15,35,25,15
495,60,50,40,40,20,40,15,20
510,55,55,35,45,40,35,15,20
525,65,50,35,45,35,35,15,20
540,60,50,35,55,35,35,15,20
555,55,50,30,50,25,35,25,25
570,55,55,45,40,25,25,25,25
585,55,50,50,40,30,35,15,20
600,55,45,45,30,25,35,15,15
615,55,40,40,30,20,25,15,15
630,50,35,35,30,10,20,20,15
645,40,35,30,30,5,20,25,20
660,40,35,30,20,5,5,20,20
675,40,30,25,15,5,5,15,20
690,40,30,25,15,5,5,15,20
705,0,0,0,0,5,10,0,15
