時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,65,50,45,5,5,0,5
15,90,65,50,50,5,10,0,20
30,100,65,50,55,40,30,0,15
45,110,75,45,50,55,40,0,20
60,100,70,40,50,45,45,5,15
75,100,60,40,40,45,40,15,30
90,100,65,45,40,45,40,20,35
105,90,75,45,50,35,35,25,15
120,80,75,50,55,35,35,25,25
135,70,65,50,45,45,35,15,30
150,70,65,45,45,45,40,15,30
165,80,45,40,50,35,40,15,20
180,80,50,40,55,30,35,20,20
195,80,65,50,40,35,35,15,35
210,70,50,45,40,40,40,25,20
225,70,55,45,50,40,45,15,15
240,70,55,50,50,40,45,15,20
255,0,0,0,0,0,0,0,0
270,70,60,40,45,50,35,15,30
285,70,65,40,50,50,35,20,20
300,70,65,50,50,50,40,25,20
315,70,60,45,45,45,40,25,30
330,70,55,40,35,45,40,30,35
345,75,45,40,45,45,40,30,30
360,80,60,45,50,40,40,20,20
375,80,65,50,45,30,45,20,20
390,80,60,50,45,35,50,25,30
405,70,60,45,45,40,45,20,30
420,70,60,45,45,45,45,15,30
435,60,70,40,40,40,45,15,20
450,70,70,40,40,35,30,20,20
465,75,65,40,45,35,35,25,20
480,75,60,45,40,35,45,25,35
495,75,60,50,40,35,45,25,20
510,70,60,45,45,40,45,20,30
525,70,60,40,45,35,40,15,30
540,70,60,35,35,35,40,20,15
555,70,60,35,35,30,25,25,30
570,60,45,45,40,25,30,15,15
585,65,45,45,40,30,30,20,15
600,65,40,40,35,30,30,15,15
615,60,40,35,25,15,20,20,15
630,50,30,35,20,20,10,20,15
645,50,35,30,20,10,5,25,20
660,50,35,30,15,5,10,25,15
675,0,45,45,30,5,10,20,20
690,0,50,0,35,15,20,15,20
705,0,0,0,0,15,15,0,20
