時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,30,5,25,5,5,0,5
15,110,65,40,65,5,5,0,15
30,105,85,75,70,30,25,0,15
45,120,85,70,70,85,55,0,30
60,140,85,70,90,85,75,15,30
75,130,95,85,110,75,70,15,45
90,120,85,85,120,70,70,15,35
105,100,80,80,120,70,65,15,20
120,100,80,80,130,65,55,15,20
135,80,70,70,110,65,55,15,20
150,90,65,70,90,65,55,15,20
165,90,65,50,80,70,60,15,20
180,90,65,50,70,70,55,15,20
195,90,60,60,70,65,55,15,15
210,75,60,75,80,60,45,15,20
225,85,60,75,85,50,45,15,15
240,95,65,60,75,60,60,15,20
255,95,55,60,75,60,60,15,25
270,90,55,60,75,70,55,15,15
285,90,60,60,85,70,55,15,15
300,90,75,70,90,70,50,15,20
315,95,75,70,90,70,55,15,20
330,90,75,70,95,70,55,15,20
345,85,75,65,80,70,55,15,30
360,85,80,70,80,70,65,15,30
375,95,80,65,80,70,75,0,35
390,95,80,65,85,75,65,15,30
405,100,75,70,90,65,55,25,20
420,115,80,70,90,75,60,30,15
435,120,80,65,90,80,65,25,35
450,120,80,75,110,80,60,25,35
465,120,75,75,115,80,60,20,30
480,100,70,75,90,70,55,15,30
495,100,75,75,90,70,60,15,20
510,100,70,75,95,65,60,15,15
525,105,65,75,90,55,60,15,15
540,105,70,75,80,55,50,15,15
555,110,65,65,75,55,50,15,20
570,90,45,70,70,65,45,15,20
585,90,50,65,55,65,40,15,20
600,85,50,65,80,40,35,15,20
615,85,60,75,85,60,35,15,20
630,75,60,75,80,55,50,15,20
645,0,50,80,80,55,50,15,20
660,0,50,0,60,40,35,15,20
675,0,0,0,55,35,30,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,20
