時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,55,40,5,30,0,5,0,5
15,110,75,40,55,0,10,0,20
30,115,80,60,75,25,25,0,20
45,120,75,75,80,60,55,0,20
60,120,85,80,80,75,65,5,35
75,130,85,85,90,75,80,15,35
90,130,85,95,120,85,80,15,35
105,110,85,95,120,90,85,15,35
120,115,90,80,110,90,55,15,35
135,110,90,80,105,85,45,15,35
150,120,90,70,95,80,55,15,35
165,110,85,75,90,85,60,15,40
180,85,90,70,90,85,55,15,30
195,85,95,70,90,75,65,15,20
210,110,85,70,80,75,70,15,25
225,110,85,70,80,80,65,15,15
240,110,85,70,85,80,60,15,25
255,105,85,70,85,85,55,15,30
270,105,95,70,105,85,60,30,30
285,95,0,75,100,85,65,15,20
300,115,0,75,100,80,70,15,35
315,135,0,75,100,80,70,15,35
330,115,0,80,100,80,75,30,35
345,130,60,80,100,80,80,20,20
360,140,100,80,110,75,75,15,35
375,125,100,75,110,80,80,30,40
390,130,80,80,105,80,75,15,30
405,130,70,80,85,80,70,15,30
420,115,85,85,95,75,70,15,30
435,105,95,85,95,75,70,15,15
450,105,120,85,105,90,75,15,40
465,110,120,85,100,90,70,15,30
480,110,100,85,95,90,70,15,15
495,100,90,80,95,85,60,15,30
510,95,85,65,80,80,60,15,20
525,0,0,0,0,0,0,0,0
540,110,70,75,80,45,55,15,15
555,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,15
