時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,130,75,50,5,5,0,15
15,170,125,75,50,10,15,0,20
30,155,125,75,65,55,30,0,30
45,150,160,75,80,85,55,0,50
60,155,180,90,90,85,65,25,60
75,155,175,90,85,75,65,15,50
90,145,155,90,100,65,70,35,55
105,145,140,100,110,65,70,35,65
120,145,135,110,110,85,55,60,60
135,145,135,110,130,85,55,45,60
150,145,125,100,130,85,55,40,50
165,155,130,90,120,85,55,30,50
180,140,130,80,105,85,60,30,50
195,135,125,75,100,90,60,45,50
210,125,120,80,90,90,60,40,65
225,125,105,90,90,90,60,45,60
240,120,95,95,110,90,60,50,50
255,125,95,80,115,85,60,50,45
270,125,110,80,110,85,60,40,45
285,130,120,85,100,85,60,45,60
300,130,135,95,100,90,55,50,50
315,130,125,85,100,85,55,45,50
330,120,120,75,100,85,55,50,50
345,130,120,75,100,75,60,55,50
360,130,120,85,85,90,60,35,70
375,120,125,100,85,90,60,40,60
390,130,125,100,90,90,65,55,65
405,135,130,110,100,100,65,40,60
420,135,120,100,110,105,65,45,80
435,150,120,90,135,95,70,30,80
450,155,120,85,125,95,70,35,60
465,160,110,85,95,90,70,50,60
480,160,110,90,90,100,70,45,65
495,160,110,105,85,95,70,50,65
510,155,110,100,85,90,70,50,65
525,150,130,100,95,80,60,40,65
540,150,130,100,100,75,60,35,45
555,135,115,100,85,75,60,35,45
570,125,115,90,75,80,60,25,45
585,125,100,90,70,70,0,35,45
600,120,95,85,70,65,5,30,35
615,0,85,75,60,50,20,15,25
630,0,80,80,55,40,40,20,20
645,0,60,80,50,30,35,25,15
660,0,55,70,45,30,35,15,20
675,0,0,0,0,0,40,10,15
690,0,0,0,0,0,0,15,40
705,0,0,0,0,0,0,0,25
