時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,40,20,5,5,5,0,5
15,100,65,30,75,5,5,0,15
30,110,80,55,80,45,15,0,15
45,105,90,85,85,85,60,0,15
60,105,90,105,85,80,70,15,30
75,110,90,100,85,65,70,15,35
90,90,80,80,90,45,70,15,35
105,95,80,70,90,50,55,15,35
120,80,70,65,80,55,50,15,30
135,70,65,65,70,55,50,15,30
150,75,50,55,70,50,50,15,20
165,80,55,55,65,50,50,15,15
180,85,50,50,65,50,45,15,15
195,90,55,50,65,55,45,15,15
210,80,50,50,65,55,45,15,15
225,80,55,50,80,55,45,15,15
240,75,60,50,85,65,45,15,15
255,75,65,55,75,65,45,15,20
270,85,55,60,65,60,45,15,20
285,85,50,60,65,45,40,15,20
300,95,55,60,75,50,45,15,15
315,95,55,60,75,50,55,15,20
330,90,60,45,70,55,50,15,20
345,90,60,45,80,55,45,15,25
360,80,60,50,70,55,45,15,15
375,80,65,55,65,55,50,15,15
390,80,65,45,70,55,50,15,15
405,75,70,60,70,55,45,15,15
420,75,70,65,65,50,45,15,15
435,85,60,70,60,55,45,15,20
450,90,55,80,70,55,50,15,20
465,95,65,70,75,60,50,15,20
480,95,70,65,70,60,50,15,20
495,95,60,55,65,60,55,15,20
510,100,70,65,65,60,55,15,20
525,95,70,65,70,60,55,15,15
540,85,70,55,70,55,50,15,15
555,80,65,60,70,55,50,15,15
570,85,60,65,65,45,50,15,15
585,90,50,75,65,40,50,15,15
600,95,55,70,65,35,30,15,15
615,90,55,70,60,35,35,15,15
630,70,35,50,60,30,30,15,15
645,70,35,50,45,30,20,15,15
660,60,35,45,40,15,20,15,15
675,55,40,40,35,5,15,15,20
690,0,0,0,0,20,30,0,15
705,0,0,0,0,0,0,0,15
