時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,95,75,5,45,5,5,0,10
15,120,90,60,80,10,5,0,10
30,120,90,75,85,55,50,0,15
45,130,95,85,90,85,70,0,25
60,125,120,90,110,80,60,5,40
75,125,115,95,110,90,65,15,45
90,110,115,90,110,90,70,15,40
105,115,110,85,100,75,70,15,30
120,110,105,85,100,75,70,15,20
135,95,85,75,95,75,70,15,30
150,80,85,75,95,65,70,15,30
165,100,85,75,95,55,65,15,35
180,100,95,70,85,65,60,15,20
195,95,95,70,85,65,50,15,20
210,100,90,70,95,70,55,15,20
225,100,85,70,90,85,55,15,20
240,110,75,70,95,70,70,15,25
255,110,75,75,105,70,70,15,30
270,100,95,90,105,65,75,15,30
285,100,95,90,80,70,75,15,30
300,115,90,85,90,75,80,25,25
315,110,90,80,90,80,80,15,20
330,110,95,80,95,80,75,15,20
345,120,95,75,100,95,70,15,20
360,130,90,80,100,95,70,15,35
375,125,90,75,90,90,75,15,35
390,120,110,85,105,85,75,30,20
405,115,115,95,105,85,75,25,20
420,115,100,95,90,85,75,20,20
435,110,95,80,85,75,70,20,25
450,110,90,85,95,55,70,20,35
465,110,90,80,100,55,70,15,30
480,0,90,80,100,65,70,15,30
495,0,90,80,95,75,70,15,30
510,0,80,90,90,80,70,15,25
525,0,90,80,95,80,70,15,15
540,0,85,75,95,65,65,15,15
555,0,85,75,90,65,60,15,20
570,25,70,75,90,60,50,15,20
585,35,75,85,90,55,45,15,20
600,0,75,85,85,50,40,15,15
615,0,75,85,90,50,55,15,20
630,0,65,65,80,65,65,15,20
645,0,65,65,70,70,65,15,15
660,0,60,60,0,0,65,15,20
675,0,0,0,0,0,50,15,20
690,0,0,0,0,0,45,0,20
705,0,0,0,0,0,45,0,20
