時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,35,30,40,5,5,0,5
15,90,65,45,80,10,5,0,15
30,85,80,65,90,70,50,0,15
45,95,80,70,90,85,60,0,15
60,120,80,85,80,85,65,15,30
75,120,90,90,90,85,65,15,45
90,120,90,90,95,85,65,15,35
105,115,90,95,95,85,65,15,35
120,115,80,90,95,85,55,15,35
135,95,80,90,105,80,55,15,40
150,85,75,75,115,75,50,15,30
165,85,80,75,100,80,50,15,30
180,95,75,65,100,80,60,15,30
195,100,75,75,95,75,65,15,30
210,95,65,70,80,70,65,15,30
225,95,60,70,80,70,65,15,35
240,75,65,70,95,70,50,15,20
255,95,65,65,100,70,50,15,20
270,110,75,75,85,70,55,15,20
285,90,75,80,85,70,60,15,20
300,95,70,80,95,70,55,15,20
315,90,65,75,95,75,55,15,25
330,105,75,80,90,85,65,15,30
345,120,75,80,90,80,75,15,30
360,120,80,80,95,80,65,35,30
375,110,85,80,95,80,65,25,30
390,105,90,75,105,80,60,30,30
405,105,85,80,100,75,65,30,30
420,105,85,80,90,75,70,15,35
435,105,85,85,90,80,65,15,20
450,105,90,85,95,80,65,15,35
465,105,100,75,100,80,60,15,35
480,110,100,85,110,75,60,15,30
495,115,95,90,110,75,60,15,30
510,115,85,100,95,80,60,15,30
525,110,80,95,90,80,65,15,15
540,115,80,85,90,75,75,15,15
555,115,80,90,105,75,65,15,15
570,110,75,105,95,70,60,15,15
585,105,75,95,95,60,60,15,20
600,100,65,85,85,50,60,15,20
615,95,65,80,75,45,50,15,20
630,90,60,80,70,50,45,15,15
645,85,50,75,55,45,40,15,20
660,0,40,70,60,40,30,15,15
675,0,50,0,0,35,35,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
