時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,120,50,35,5,5,0,5
15,130,120,55,50,10,5,0,20
30,140,130,50,65,25,10,0,20
45,120,120,50,75,70,40,0,35
60,130,140,55,75,80,55,25,35
75,130,140,85,70,75,55,15,30
90,140,140,105,80,70,45,20,45
105,150,120,100,90,70,50,30,45
120,155,120,95,95,85,60,40,60
135,165,110,90,90,95,60,50,50
150,155,90,85,90,105,60,45,50
165,150,85,85,90,110,60,40,50
180,145,100,80,95,85,60,40,50
195,145,120,85,100,75,60,20,45
210,130,110,80,100,65,65,35,35
225,130,110,80,100,70,65,35,45
240,140,110,80,95,80,65,50,55
255,140,110,80,85,85,70,35,45
270,130,125,75,85,80,70,35,45
285,130,120,75,85,80,70,40,45
300,140,100,80,90,90,70,40,45
315,140,110,75,95,100,75,45,50
330,150,110,75,110,100,75,50,50
345,160,135,85,100,95,75,35,50
360,150,140,90,100,85,60,40,50
375,150,130,90,100,90,70,45,55
390,150,130,100,95,90,70,40,45
405,150,130,105,95,0,70,30,50
420,150,125,95,105,0,75,50,65
435,150,120,85,110,0,80,50,50
450,150,120,100,110,0,100,35,45
465,150,120,100,120,0,100,45,65
480,150,120,85,120,0,80,45,65
495,160,135,100,100,0,80,55,65
510,0,0,0,0,0,0,0,0
525,150,130,110,80,0,80,50,50
540,150,130,105,85,0,85,35,45
555,140,130,95,85,0,75,35,45
570,0,0,0,0,0,0,0,0
585,130,95,75,75,0,85,25,35
600,120,95,75,65,15,80,20,35
615,110,80,70,55,60,50,15,20
630,100,75,70,60,75,40,15,15
645,0,60,70,55,70,40,25,15
660,0,0,65,55,55,35,15,15
675,0,0,0,0,0,35,15,30
690,0,0,0,0,0,0,25,30
705,0,0,0,0,0,0,0,20
