時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,80,5,55,5,5,0,5
15,90,80,60,60,10,5,0,20
30,90,80,45,50,25,20,0,20
45,100,90,40,40,45,40,0,20
60,80,85,35,40,40,40,5,20
75,80,85,35,55,55,40,15,20
90,85,70,35,50,55,45,20,20
105,75,50,45,35,45,20,25,25
120,75,35,45,45,35,30,25,30
135,75,45,45,45,30,30,20,30
150,60,50,35,50,30,35,15,15
165,55,50,35,45,40,35,20,30
180,55,50,40,45,40,35,20,20
195,60,50,40,45,20,35,25,20
210,65,50,40,40,25,35,25,30
225,65,50,35,40,30,40,15,20
240,60,45,35,35,35,40,15,30
255,50,50,35,35,35,35,15,20
270,45,55,35,35,40,30,25,30
285,60,55,40,40,25,30,20,30
300,65,55,40,35,25,40,25,30
315,75,45,35,35,25,40,15,20
330,60,45,30,35,30,45,15,20
345,60,55,30,35,40,40,15,30
360,60,65,45,40,30,35,20,30
375,55,65,40,40,20,25,20,30
390,60,65,35,30,25,25,25,30
405,60,55,35,35,30,35,30,20
420,50,50,30,35,25,35,30,30
435,50,45,30,30,20,35,15,30
450,50,45,35,25,15,35,20,15
465,50,50,35,25,10,35,20,20
480,50,55,30,20,5,25,25,20
495,60,70,30,30,10,25,25,20
510,70,55,35,40,35,20,15,20
525,65,55,35,35,30,20,20,15
540,60,50,35,25,20,30,20,15
555,50,50,35,25,25,35,25,30
570,50,55,35,30,20,35,25,15
585,50,55,35,40,20,30,15,15
600,60,45,35,35,15,30,15,15
615,55,40,35,50,15,20,20,20
630,40,35,35,20,15,20,20,20
645,40,40,35,15,15,15,25,20
660,45,40,30,15,5,10,25,20
675,40,35,25,15,5,5,15,20
690,0,0,25,10,5,5,20,15
705,0,0,0,0,5,5,0,25
