時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,70,40,50,5,5,0,5
15,120,90,65,65,25,20,0,15
30,105,100,75,85,55,45,0,35
45,95,100,75,85,70,50,0,35
60,105,90,65,80,60,60,15,35
75,85,100,65,80,60,60,15,45
90,80,90,55,60,60,55,15,35
105,80,90,45,55,50,50,15,30
120,70,80,45,45,45,40,15,30
135,70,80,35,45,40,35,15,30
150,70,55,35,50,50,35,15,20
165,70,45,45,40,55,35,15,25
180,75,55,40,40,55,35,15,15
195,80,60,35,40,55,40,15,20
210,60,60,35,35,50,40,15,20
225,60,60,30,40,45,30,15,20
240,65,70,30,45,45,30,15,20
255,70,65,35,45,45,25,15,20
270,80,55,35,45,40,20,15,25
285,80,55,40,50,35,30,15,25
300,80,50,40,45,35,40,15,25
315,85,55,35,45,40,40,15,25
330,75,50,35,40,60,40,15,15
345,70,60,30,50,55,40,15,15
360,65,65,25,45,50,40,15,30
375,70,65,40,45,55,30,15,30
390,75,70,35,40,55,35,15,35
405,75,80,45,40,40,35,15,35
420,80,65,45,45,40,35,15,20
435,80,65,40,45,40,35,15,30
450,80,70,35,40,50,35,15,30
465,75,70,35,40,50,35,15,30
480,75,70,40,40,45,35,15,15
495,70,65,35,35,30,35,15,15
510,80,70,25,35,35,30,15,15
525,80,60,25,30,45,35,15,20
540,80,55,30,0,50,35,15,20
555,85,60,30,0,45,40,15,20
570,85,60,35,0,45,40,15,20
585,85,60,40,0,35,40,15,15
600,65,70,45,0,35,20,15,15
615,60,60,35,0,25,20,15,15
630,60,55,35,0,15,15,15,15
645,50,45,35,5,15,15,15,15
660,50,40,25,20,10,5,15,15
675,45,30,20,25,10,5,15,15
690,0,0,35,35,5,5,0,20
705,0,0,0,0,15,10,0,15
