時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,55,5,15,5,5,0,5
15,95,80,30,40,10,5,0,20
30,80,85,50,70,35,20,0,15
45,85,75,55,90,50,50,0,30
60,120,75,70,110,70,55,5,30
75,80,65,60,90,70,50,15,35
90,75,70,55,65,65,50,15,20
105,65,65,55,65,55,40,15,20
120,65,55,40,50,45,30,15,20
135,65,50,30,50,40,25,15,15
150,80,50,30,40,35,40,15,15
165,80,50,30,55,35,35,15,15
180,70,55,30,50,30,30,15,15
195,65,55,30,45,30,30,15,15
210,65,50,35,45,45,30,15,15
225,60,40,30,45,50,30,15,15
240,65,45,25,40,50,25,15,15
255,70,45,30,40,60,25,15,15
270,75,45,30,50,60,45,15,15
285,75,60,30,50,45,35,15,15
300,80,60,35,40,45,35,15,15
315,80,60,40,40,35,25,15,15
330,80,65,40,40,40,30,15,15
345,80,65,40,45,40,25,15,15
360,75,60,40,45,45,40,15,15
375,70,50,30,45,45,45,15,20
390,70,50,35,50,40,40,15,20
405,70,55,30,50,30,35,15,20
420,70,60,35,50,40,35,15,20
435,70,70,35,45,50,40,15,15
450,70,65,45,30,40,45,15,20
465,85,65,45,45,40,40,15,20
480,85,60,35,45,40,40,15,20
495,80,55,25,45,40,35,15,15
510,65,50,35,40,35,40,15,15
525,65,50,40,40,30,40,15,15
540,70,50,35,30,35,25,15,15
555,75,45,35,30,40,30,15,15
570,80,45,25,30,0,60,15,15
585,75,45,30,35,0,35,15,15
600,70,50,30,35,0,30,15,15
615,60,40,30,35,0,30,15,30
630,50,45,30,30,0,25,15,15
645,45,40,25,30,5,10,15,15
660,40,35,20,20,10,5,15,15
675,35,30,20,10,10,5,15,15
690,0,25,15,10,10,5,0,20
705,0,0,25,0,10,5,0,20
