時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,40,15,55,5,5,0,5
15,95,70,45,60,10,5,0,20
30,95,55,65,60,50,30,0,20
45,90,60,60,65,65,60,0,20
60,80,60,50,55,60,60,5,20
75,70,50,40,50,40,50,15,20
90,60,35,40,45,40,50,15,20
105,65,30,30,45,45,40,15,20
120,65,40,20,45,30,45,15,20
135,55,40,30,45,30,40,15,20
150,45,40,30,45,35,40,15,20
165,55,40,35,45,40,40,15,20
180,60,40,30,50,40,30,15,20
195,60,35,25,50,55,30,15,20
210,45,30,25,45,45,30,15,20
225,35,20,25,35,45,30,15,15
240,45,40,30,40,30,30,15,20
255,50,50,30,40,30,25,15,15
270,50,40,30,45,30,30,15,15
285,60,35,30,40,40,35,15,15
300,50,40,35,40,45,40,15,15
315,50,40,35,40,45,35,15,15
330,45,45,35,40,45,45,15,15
345,60,55,35,45,45,45,15,15
360,65,60,40,45,45,35,15,15
375,70,60,40,45,45,20,15,15
390,60,55,35,45,45,10,15,15
405,65,55,35,45,35,45,15,15
420,50,40,35,45,35,45,15,15
435,45,35,30,40,35,45,15,20
450,45,40,30,40,30,45,15,20
465,55,45,30,40,30,50,15,20
480,50,45,25,40,25,40,15,20
495,45,40,35,35,25,40,15,15
510,45,50,40,35,45,40,15,15
525,50,45,35,40,40,45,15,15
540,55,45,35,40,35,45,15,15
555,45,40,30,40,35,45,15,15
570,40,35,35,35,35,30,15,15
585,45,35,35,35,20,30,15,15
600,45,40,35,45,20,20,15,15
615,40,35,25,35,15,30,15,15
630,35,25,15,30,20,25,15,15
645,35,25,10,30,10,15,15,15
660,30,20,20,25,5,5,15,15
675,25,15,20,15,5,15,15,20
690,30,20,25,15,5,5,0,20
705,0,0,0,0,5,5,0,25
