時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,80,5,50,5,0,0,15
15,110,100,45,45,10,0,0,15
30,100,100,50,50,30,0,0,15
45,120,90,60,75,40,5,0,20
60,125,90,75,80,60,25,5,30
75,100,90,70,75,60,60,15,35
90,100,85,70,75,60,70,20,35
105,110,85,80,70,50,60,20,35
120,95,85,80,70,50,50,25,35
135,90,85,80,70,45,40,30,40
150,90,80,55,70,45,45,25,30
165,90,80,55,70,45,50,30,30
180,90,80,55,60,70,55,15,45
195,90,50,60,75,65,55,30,45
210,90,50,70,75,65,55,30,35
225,90,75,70,75,55,50,25,20
240,70,90,60,80,50,55,35,35
255,70,80,55,65,45,55,15,35
270,80,85,55,60,50,50,20,30
285,80,80,75,65,50,45,20,45
300,110,80,65,65,55,50,20,45
315,0,85,65,70,65,55,30,45
330,0,85,70,80,70,0,35,45
345,0,85,0,80,70,0,30,45
360,0,70,0,85,75,15,35,35
375,0,85,0,85,60,45,40,45
390,65,0,60,0,50,30,25,45
405,0,0,0,0,0,5,25,35
420,0,0,0,0,0,0,25,35
435,40,0,0,0,777,0,0,5
450,55,40,0,0,777,0,0,35
465,100,80,30,0,30,0,0,35
480,100,100,80,0,65,0,25,35
495,105,85,90,50,75,0,25,35
510,110,85,90,70,70,30,30,40
525,110,75,80,90,60,50,30,30
540,100,75,75,100,60,70,20,45
555,90,70,75,100,55,70,20,45
570,90,70,70,85,55,70,25,30
585,90,70,65,70,50,80,30,35
600,95,75,60,60,45,70,15,20
615,90,60,55,60,40,50,15,20
630,80,50,45,60,35,60,15,20
645,70,45,35,45,15,45,15,20
660,60,0,40,50,20,40,15,15
675,0,0,0,0,45,25,15,15
690,0,0,0,0,0,0,10,15
705,0,0,0,0,0,0,0,15
