時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,50,30,0,5,5,0,5
15,120,80,60,0,15,5,0,0
30,130,120,65,0,65,45,0,0
45,135,130,70,5,95,65,0,0
60,140,125,90,100,90,75,15,0
75,140,125,80,100,85,70,15,0
90,140,115,85,110,75,65,15,0
105,125,125,80,100,75,65,15,15
120,120,110,70,100,75,55,15,20
135,110,100,70,90,65,55,15,20
150,100,100,60,70,65,50,15,20
165,95,100,60,65,80,45,30,20
180,100,90,55,80,75,50,30,15
195,110,85,55,80,70,50,15,15
210,105,75,50,75,70,50,15,15
225,100,70,45,75,65,55,15,15
240,95,70,45,75,75,50,15,15
255,100,80,60,70,60,50,15,35
270,100,85,60,65,80,50,15,45
285,110,85,60,75,80,50,15,35
300,115,90,55,80,80,55,25,35
315,110,90,55,75,75,55,25,35
330,105,110,75,75,70,55,20,35
345,105,110,70,75,70,50,30,20
360,110,110,70,70,70,55,25,40
375,115,90,60,70,65,50,30,45
390,120,90,60,75,70,50,20,35
405,120,90,60,75,70,50,20,30
420,110,90,60,65,70,55,15,30
435,110,90,60,65,70,55,15,30
450,110,90,65,80,75,55,15,45
465,110,95,65,75,75,55,25,45
480,100,100,65,70,60,55,15,45
495,105,100,60,70,55,60,20,40
510,105,90,60,70,55,60,30,35
525,90,85,60,65,55,55,15,35
540,95,80,55,60,55,50,15,15
555,95,70,50,50,45,40,15,15
570,110,65,45,45,40,25,15,15
585,110,65,45,45,40,35,15,15
600,95,65,50,50,40,30,15,15
615,95,65,60,70,40,35,15,15
630,0,70,65,65,45,50,15,15
645,0,80,60,55,50,45,15,15
660,0,0,60,55,50,30,15,15
675,0,0,0,50,35,35,15,20
690,0,0,0,0,25,30,0,15
705,0,0,0,0,0,0,0,15
