時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,115,65,5,60,15,5,0,15
15,110,80,50,70,20,15,0,20
30,100,95,60,70,70,40,0,20
45,100,105,65,70,70,60,0,20
60,110,100,90,65,65,60,15,20
75,115,90,80,75,65,50,15,30
90,115,80,80,80,60,50,20,35
105,90,80,70,80,65,55,20,30
120,85,65,70,75,60,50,30,45
135,90,65,65,75,65,45,20,45
150,90,65,55,65,55,50,15,30
165,90,70,55,65,55,50,15,20
180,95,60,60,65,55,45,20,35
195,100,65,60,75,60,50,25,35
210,100,75,65,75,60,50,15,20
225,80,65,65,70,60,50,30,20
240,0,0,0,0,0,0,0,0
255,80,75,65,65,60,45,35,35
270,75,75,65,70,55,45,20,35
285,85,75,65,70,65,50,25,45
300,85,55,50,70,70,55,30,30
315,90,45,55,60,70,55,25,35
330,100,70,55,75,60,55,30,20
345,100,65,65,75,50,45,35,30
360,90,90,70,70,50,50,20,35
375,90,80,75,70,55,50,30,45
390,90,60,60,80,60,55,25,30
405,90,60,55,80,65,55,30,30
420,90,60,55,65,65,55,30,30
435,90,65,55,60,65,55,20,30
450,100,70,60,90,60,55,20,30
465,110,75,60,90,60,55,20,35
480,110,75,70,60,45,55,25,50
495,100,70,65,55,45,50,25,35
510,90,65,70,65,60,55,15,20
525,100,65,70,65,60,50,20,30
540,110,60,65,65,50,55,20,20
555,100,65,75,55,45,50,20,30
570,90,65,70,65,50,50,20,30
585,90,70,65,60,50,45,15,15
600,95,50,55,50,45,45,15,15
615,90,50,45,45,30,45,15,20
630,75,45,45,40,40,30,20,20
645,75,45,50,35,30,20,25,20
660,0,0,0,0,0,0,0,0
675,0,0,0,50,35,30,15,15
690,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,15
