時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,110,5,0,10,5,0,5
15,120,100,100,0,20,20,0,20
30,125,90,90,0,85,70,0,20
45,135,60,105,0,110,70,0,20
60,150,100,110,0,95,80,5,40
75,135,140,120,0,90,85,15,50
90,125,140,125,0,90,85,15,50
105,120,140,125,0,90,90,15,45
120,130,120,120,0,85,80,15,50
135,125,110,105,0,90,70,15,30
150,120,100,100,0,85,80,15,30
165,110,95,90,0,75,70,15,30
180,115,80,90,0,80,75,15,35
195,110,80,110,0,85,85,15,30
210,110,80,110,0,85,85,30,15
225,110,80,110,0,95,80,25,20
240,120,90,115,0,90,85,20,20
255,110,95,115,0,80,80,20,20
270,100,100,105,0,80,70,25,20
285,120,120,105,0,85,75,15,20
300,105,130,100,0,85,85,15,20
315,120,110,90,0,85,90,15,30
330,120,110,85,0,100,85,15,40
345,125,115,90,0,110,100,20,35
360,140,115,115,0,100,90,20,40
375,130,105,115,0,100,90,30,30
390,130,105,115,0,100,90,30,30
405,125,105,115,0,100,90,20,35
420,115,100,115,0,90,80,15,30
435,120,115,115,0,85,85,15,20
450,130,105,110,0,100,95,15,30
465,135,110,120,0,100,100,20,20
480,130,110,125,0,100,100,15,20
495,115,100,125,0,100,90,25,20
510,125,100,125,0,75,90,15,20
525,115,85,115,0,75,80,15,20
540,110,80,115,0,75,80,15,30
555,90,80,115,0,75,55,15,15
570,100,70,105,0,70,70,15,15
585,90,65,100,0,60,70,15,15
600,85,70,95,0,55,70,15,15
615,80,70,90,0,45,55,15,15
630,75,60,90,0,40,45,15,15
645,65,50,85,0,35,40,15,15
660,0,55,0,0,40,40,15,15
675,0,70,0,0,45,0,15,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,15
