時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,125,80,40,0,15,5,0,15
15,150,110,50,0,30,30,0,20
30,150,130,65,0,85,65,0,15
45,150,130,70,0,120,85,0,45
60,140,130,60,0,120,80,15,45
75,130,120,65,0,90,80,15,30
90,125,105,55,0,90,70,15,30
105,120,90,50,0,90,55,15,35
120,105,95,40,0,80,50,15,15
135,90,65,40,0,75,45,15,15
150,80,65,35,0,65,45,15,20
165,80,65,35,0,65,40,15,20
180,90,70,25,0,65,55,15,20
195,95,75,25,0,65,60,15,20
210,95,85,25,0,65,55,15,10
225,85,85,35,0,60,50,15,20
240,90,75,40,0,60,45,15,25
255,100,70,40,0,55,45,15,15
270,100,60,30,0,55,45,15,15
285,90,70,30,0,60,50,15,15
300,95,70,25,0,70,50,15,30
315,100,85,30,0,75,55,15,20
330,100,85,35,0,75,65,15,20
345,105,85,40,0,70,60,15,20
360,105,90,30,0,70,60,20,20
375,110,90,35,0,60,60,20,20
390,110,95,40,0,55,55,20,25
405,110,105,35,0,65,50,15,15
420,110,90,30,0,75,45,15,30
435,105,70,25,0,75,50,15,30
450,90,75,35,0,75,60,15,30
465,90,75,35,0,75,55,15,20
480,95,85,25,0,65,50,15,15
495,95,90,25,0,65,55,15,15
510,105,85,30,0,60,45,15,15
525,100,70,30,0,55,55,15,15
540,80,70,25,0,50,55,15,15
555,70,70,30,0,50,45,15,20
570,75,60,25,0,35,40,15,20
585,80,35,20,0,30,40,15,20
600,80,35,15,0,35,25,15,20
615,75,45,15,0,35,20,15,20
630,65,35,15,0,35,25,15,20
645,55,40,10,0,30,15,15,20
660,55,50,20,0,30,15,15,20
675,0,55,30,0,30,25,15,20
690,0,0,15,0,30,20,0,20
705,0,0,15,0,20,10,0,20
