時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,80,30,0,5,5,0,5
15,110,95,45,0,30,25,0,20
30,130,95,85,0,75,50,0,20
45,130,100,100,0,80,65,0,35
60,125,95,95,0,70,60,5,35
75,130,100,45,0,70,60,15,35
90,120,95,85,0,60,65,15,20
105,110,85,85,0,50,55,15,15
120,75,80,0,0,50,55,15,15
135,85,70,0,0,50,50,15,20
150,105,85,0,0,50,40,15,20
165,105,80,0,0,55,30,15,30
180,110,90,0,0,55,35,15,45
195,110,85,0,0,60,30,15,30
210,110,85,10,0,65,25,30,15
225,110,70,25,0,65,35,30,15
240,110,55,30,0,65,35,20,15
255,110,55,40,0,65,20,15,20
270,65,55,40,0,60,10,15,20
285,75,75,30,0,60,15,15,20
300,100,80,25,0,60,15,30,25
315,110,90,40,0,45,15,40,30
330,100,85,40,0,50,10,30,30
345,100,80,40,0,50,15,25,40
360,95,80,30,0,60,30,20,30
375,95,80,40,0,60,25,20,30
390,115,80,35,0,55,30,20,30
405,105,80,35,0,60,25,30,20
420,95,85,25,0,65,20,30,30
435,95,85,30,0,65,15,20,35
450,85,100,30,0,60,20,30,35
465,90,90,30,0,60,35,25,30
480,90,85,25,0,60,45,25,30
495,105,85,25,0,60,50,25,20
510,110,80,20,0,50,45,25,15
525,95,80,25,0,35,45,25,15
540,95,60,25,0,45,45,25,15
555,100,60,25,0,50,40,25,15
570,95,60,25,0,45,35,15,15
585,85,50,20,0,40,35,15,15
600,75,45,20,0,25,30,15,15
615,80,35,15,0,20,25,15,15
630,75,30,10,0,15,15,15,15
645,65,40,10,0,15,15,15,15
660,65,60,15,0,20,20,15,15
675,65,55,25,0,35,40,15,15
690,0,0,20,0,25,25,0,15
705,0,0,15,0,0,20,0,15
