時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,130,70,0,20,5,0,5
15,160,170,125,0,40,50,0,15
30,160,150,110,0,80,70,0,45
45,150,130,100,0,100,75,0,50
60,160,100,130,0,120,75,5,60
75,160,85,135,0,120,95,5,50
90,155,110,130,0,120,0,25,50
105,155,140,130,0,120,0,35,35
120,155,150,125,0,130,0,35,35
135,155,140,110,0,140,0,35,35
150,150,170,100,0,145,5,40,50
165,140,180,110,0,140,60,35,45
180,145,210,115,0,135,130,40,50
195,145,210,110,0,135,120,30,45
210,150,200,120,0,135,100,40,45
225,150,200,120,0,125,100,35,45
240,130,160,125,0,125,110,35,50
255,115,135,125,0,125,110,40,45
270,140,135,125,0,120,110,40,45
285,145,60,125,0,120,80,40,45
300,160,75,95,0,115,85,40,50
315,165,150,100,0,115,130,40,45
330,165,150,110,0,115,120,40,45
345,155,145,120,0,120,100,40,50
360,155,145,120,0,135,110,40,50
375,155,145,120,0,140,120,40,50
390,140,145,120,0,140,110,40,50
405,140,135,120,0,130,110,40,50
420,140,130,120,0,120,130,25,35
435,140,130,120,0,120,110,40,35
450,150,130,125,0,110,110,25,50
465,165,120,130,0,110,110,30,50
480,165,125,125,0,100,110,40,45
495,185,125,110,0,100,90,25,45
510,180,120,120,0,100,100,30,45
525,160,125,120,0,100,100,35,40
540,145,125,125,0,110,90,30,30
555,135,110,110,0,110,90,30,20
570,120,120,105,0,90,100,30,15
585,110,105,75,0,80,100,15,20
600,130,100,90,0,75,90,15,15
615,120,100,95,0,70,75,15,20
630,110,90,90,0,85,75,15,20
645,110,80,60,0,80,75,15,20
660,0,65,70,0,0,75,15,20
675,0,0,0,0,0,60,15,20
690,0,0,0,0,0,0,0,25
705,0,0,0,0,0,0,0,25
