時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,85,5,0,5,5,0,5
15,135,110,75,0,30,30,0,15
30,145,120,105,0,110,65,0,15
45,145,115,120,0,130,85,0,35
60,160,110,120,0,105,90,5,50
75,175,125,130,0,90,90,15,35
90,160,110,120,0,100,85,15,35
105,140,120,100,0,95,80,15,35
120,135,130,100,0,90,80,15,40
135,135,110,90,0,85,70,15,30
150,125,100,95,0,80,65,15,25
165,130,90,85,0,80,65,15,30
180,120,85,80,0,90,80,30,30
195,105,90,80,0,95,90,30,30
210,105,80,75,0,105,90,15,30
225,125,75,75,0,105,80,20,30
240,130,95,70,0,105,80,20,30
255,115,100,85,0,0,70,25,35
270,130,90,90,0,0,100,15,35
285,130,95,110,0,0,100,30,20
300,130,110,100,0,0,100,30,20
315,120,110,95,0,0,130,30,20
330,120,100,90,0,0,130,30,35
345,115,100,100,0,35,100,35,35
360,100,95,95,0,100,100,30,35
375,110,95,90,0,120,90,30,35
390,110,85,90,0,120,90,15,20
405,115,80,90,0,120,90,15,20
420,105,85,85,0,120,100,15,30
435,115,90,85,0,120,80,15,20
450,115,110,85,0,120,65,15,20
465,120,110,95,0,120,70,15,30
480,150,130,95,0,115,80,25,25
495,150,110,95,0,115,85,15,15
510,150,95,100,0,115,75,15,20
525,130,90,105,0,115,75,15,20
540,130,90,110,0,115,90,15,20
555,140,80,110,0,115,90,15,20
570,120,75,105,0,110,70,15,20
585,90,65,90,0,100,70,15,20
600,80,55,90,0,90,55,15,20
615,80,55,80,0,80,45,15,15
630,70,45,80,0,70,40,15,20
645,65,40,70,0,70,40,15,20
660,0,50,65,0,50,40,15,20
675,0,55,0,0,55,45,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,25
