時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,60,40,0,5,5,0,5
15,110,90,60,0,15,25,0,15
30,115,95,80,0,25,30,0,20
45,105,80,60,0,50,40,0,20
60,105,75,60,0,60,40,5,15
75,90,75,60,0,65,40,15,20
90,95,70,60,0,55,40,15,20
105,70,60,50,0,45,40,15,20
120,70,55,40,0,40,45,15,20
135,65,55,30,0,35,40,15,20
150,85,50,20,0,40,35,15,20
165,85,50,30,0,40,35,15,20
180,75,50,40,0,40,45,15,20
195,65,45,45,0,40,35,15,10
210,50,35,45,0,30,30,15,15
225,30,35,40,0,30,40,15,20
240,60,40,30,0,35,45,15,15
255,60,45,30,0,45,50,15,20
270,50,35,40,0,35,35,15,15
285,55,50,40,0,40,40,15,10
300,55,50,40,0,40,50,15,10
315,50,45,30,0,50,50,15,15
330,60,40,30,0,60,40,15,10
345,65,55,30,0,50,30,15,15
360,65,60,30,0,40,35,15,15
375,65,55,30,0,30,45,15,15
390,70,50,30,0,20,45,15,15
405,65,50,25,0,20,40,15,15
420,70,45,25,0,30,30,15,20
435,60,45,30,0,25,30,15,15
450,65,55,35,0,20,25,15,15
465,60,55,25,0,25,25,15,20
480,55,50,20,0,30,30,15,20
495,50,40,25,0,15,25,15,15
510,50,40,30,0,15,20,15,20
525,45,40,35,0,15,15,0,20
540,40,0,35,0,20,20,0,20
555,0,0,0,0,0,10,0,0
570,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
630,20,5,13,0,5,5,0,5
645,40,30,13,0,5,5,0,20
660,40,35,13,0,5,5,0,15
675,30,35,15,0,5,5,0,20
690,25,35,15,0,5,5,0,15
705,20,20,13,0,10,20,0,15
